name,position,college,conference,height,weight,forty,bench,vertical,broad_jump,cone,shuttle,age,years_since_first_played,played_at_18,played_at_19,played_at_20,played_at_21,played_at_22,played_at_23,Y0_receiving_REC,Y0_receiving_TD,Y0_receiving_YDS,Y0_receiving_YPR,Y0_rushing_CAR,Y0_rushing_TD,Y0_rushing_YDS,Y0_rushing_YPC,Y1_receiving_REC,Y1_receiving_TD,Y1_receiving_YDS,Y1_receiving_YPR,Y1_rushing_CAR,Y1_rushing_TD,Y1_rushing_YDS,Y1_rushing_YPC,Y2_receiving_REC,Y2_receiving_TD,Y2_receiving_YDS,Y2_receiving_YPR,Y2_rushing_CAR,Y2_rushing_TD,Y2_rushing_YDS,Y2_rushing_YPC,Y3_receiving_REC,Y3_receiving_TD,Y3_receiving_YDS,Y3_receiving_YPR,Y3_rushing_CAR,Y3_rushing_TD,Y3_rushing_YDS,Y3_rushing_YPC,draft_year,Y0_conf_prestige,Y1_conf_prestige,Y2_conf_prestige,Y3_conf_prestige,conference_prestige
Isaiah Ford,Wide Receiver,Virginia Tech,ACC,0.5454545454545454,0.46987951807228917,0.10941323343312452,0.34782608695652173,0.41935483870967744,0.5666666666666667,0.5378318959094297,0.31308938458845337,0.2,3,1,1,1,0,0,0,0.4744787922358016,0.23411371237458192,0.42986425339366513,0.40993788819875776,0.017006802721088437,0.0,0.021696252465483234,0.20625,0.6422018348623854,0.55,0.6414435389988359,0.44311377245508976,0.040697674418604654,0.0,0.05732484076433121,0.42417582417582417,0.49122807017543857,0.4,0.48415977961432505,0.5291666666666667,0.028985507246376812,0.0,0.0067226890756302525,0.09195402298850575,,,,,,,,,2017,0.9,0.9,0.9,,0.9
Noah Brown,Wide Receiver,Ohio State,Big Ten,0.6363636363636364,0.8072289156626506,,0.5652173913043478,,,0.21110637926571307,0.3414427186648844,0.2,3,1,1,1,0,0,0,0.1365923795830338,0.23411371237458192,0.13070294261751736,0.33540372670807445,,,,,,,,,,,,,0.008771929824561403,0.0,0.002066115702479339,0.375,0.007246376811594203,0.0,0.0033613445378151263,0.04597701149425287,,,,,,,,,2017,1.0,,1.0,,1.0
Malachi Dupre,Wide Receiver,LSU,SEC,0.7272727272727273,0.4939759036144578,0.28797644798806377,0.21739130434782608,0.6774193548387096,0.8333333333333334,0.08517331262594564,0.5695610487687784,0.2,3,1,1,1,0,0,0,0.201294033069734,0.1003344481605351,0.21327492290399744,0.45341614906832295,,,,,0.3486238532110092,0.3,0.370197904540163,0.48502994011976036,,,,,0.12280701754385964,0.3333333333333333,0.21487603305785125,0.9458333333333333,,,,,,,,,,,,,2017,1.0,1.0,1.0,,1.0
D.J. Moore,Wide Receiver,Maryland,Big Ten,0.45454545454545453,0.6626506024096386,0.6234396141550624,0.391304347826087,0.6774193548387096,0.7333333333333333,0.5069585663109544,0.9398694404054598,0.2,3,1,1,1,0,0,0,0.48166786484543495,0.26755852842809363,0.4034930973859411,0.35403726708074534,0.013605442176870748,0.047619047619047616,0.03550295857988166,0.29,0.3302752293577982,0.3,0.33469150174621654,0.44311377245508976,0.06395348837209303,0.0,0.060964513193812554,0.37362637362637363,0.21929824561403508,0.2,0.24173553719008264,0.5958333333333333,0.007246376811594203,0.0,0.014285714285714285,0.19540229885057472,,,,,,,,,2018,1.0,1.0,1.0,,1.0
Calvin Ridley,Wide Receiver,Alabama,SEC,0.5454545454545454,0.40963855421686746,0.588865194576118,0.391304347826087,0.12903225806451613,0.0,0.7043840584752808,0.16183874383025046,0.6,3,0,0,1,1,1,0,0.3594536304816679,0.16722408026755853,0.37496037121364956,0.5031055900621119,0.003401360544217687,0.0,0.013806706114398421,0.24375,0.6146788990825688,0.35,0.41152502910360883,0.15568862275449097,0.029069767441860465,0.14285714285714285,0.03002729754322111,0.35604395604395606,0.7807017543859649,0.4666666666666667,0.7155647382920111,0.4875,0.007246376811594203,0.0,0.008403361344537815,0.11494252873563218,,,,,,,,,2018,1.0,1.0,1.0,,1.0
Courtland Sutton,Wide Receiver,SMU,American Athletic,0.7272727272727273,0.7590361445783133,0.2369241421236426,0.5217391304347826,0.41935483870967744,0.4666666666666667,0.9915412679733588,0.8987815357880974,0.4,4,1,1,1,1,0,0,0.39539899352983465,0.4013377926421404,0.4259734270974435,0.546583850931677,0.0,0.047619047619047616,0.00641025641025641,0.1625,0.6513761467889908,0.5,0.689173457508731,0.49700598802395196,,,,,0.4298245614035088,0.6,0.5895316804407713,0.7333333333333334,,,,,0.012345679012345678,0.0,0.030752916224814422,0.29,,,,,2018,0.55,0.55,0.55,0.55,0.55
Dante Pettis,Wide Receiver,Washington,Pac-12,0.5454545454545454,0.37349397590361444,,,,,,,0.4,4,1,1,1,1,0,0,0.3594536304816679,0.23411371237458192,0.28590368043346687,0.3043478260869565,0.006802721088435374,0.0,0.03007889546351085,0.34625,0.44036697247706424,0.75,0.44237485448195574,0.44311377245508976,,,,,0.2631578947368421,0.06666666666666667,0.2809917355371901,0.5750000000000001,0.007246376811594203,0.0,0.0,0.0,0.19753086419753085,0.1111111111111111,0.2767762460233298,0.324,,,,,2018,0.9,0.9,0.9,0.9,0.9
Christian Kirk,Wide Receiver,Texas A&M,SEC,0.2727272727272727,0.5542168674698795,0.44618256527811456,0.6086956521739131,0.41935483870967744,0.16666666666666666,0.18134732765016007,0.10608704356804886,0.2,3,1,1,1,0,0,0,0.41696621135873474,0.33444816053511706,0.35420929763380116,0.35403726708074534,0.01020408163265306,0.0,0.020710059171597635,0.23500000000000001,0.7155963302752294,0.45,0.5040745052386496,0.18562874251497,0.046511627906976744,0.0,0.042766151046405826,0.36043956043956044,0.7017543859649122,0.4666666666666667,0.690771349862259,0.525,0.07971014492753623,0.0,0.052100840336134456,0.1482758620689655,,,,,,,,,2018,1.0,1.0,1.0,,1.0
Anthony Miller,Wide Receiver,Memphis,American Athletic,0.36363636363636365,0.5542168674698795,,0.6956521739130435,,,,,0.6,3,0,0,1,1,1,0,0.5966930265995687,0.6020066889632106,0.5889558175058361,0.4968944099378881,0.030612244897959183,0.0,0.01775147928994083,0.16875,0.8256880733944955,0.7,0.7986030267753201,0.4191616766467065,0.06976744186046512,0.14285714285714285,0.07370336669699727,0.3912087912087912,0.41228070175438597,0.3333333333333333,0.4738292011019284,0.6166666666666667,0.06521739130434782,0.18181818181818182,0.052100840336134456,0.16091954022988506,,,,,,,,,2018,0.55,0.55,0.55,,0.55
James Washington,Wide Receiver,Oklahoma State,Big 12,0.36363636363636365,0.6987951807228916,0.2369241421236426,0.34782608695652173,0.3548387096774194,0.3333333333333333,0.15595727406835674,0.37139952498455797,0.4,4,1,1,1,1,0,0,0.4385334291876348,0.43478260869565216,0.6265671383693113,0.8509316770186334,0.006802721088435374,0.047619047619047616,0.011341222879684419,0.1875,0.6055045871559633,0.5,0.7671711292200233,0.6766467065868261,0.023255813953488372,0.0,0.036396724294813464,0.4175824175824176,0.4649122807017544,0.6666666666666666,0.7444903581267218,0.8541666666666666,0.007246376811594203,0.0,0.015126050420168067,0.20689655172413793,0.3333333333333333,0.6666666666666666,0.48568398727465534,0.34600000000000003,0.0,0.0,0.02235929067077872,0.26744186046511625,2018,0.9,0.9,0.9,0.9,0.9
D.J. Chark,Wide Receiver,LSU,SEC,0.7272727272727273,0.5301204819277109,0.8420249716276466,0.43478260869565216,0.7096774193548387,0.6333333333333333,,,0.2,3,1,1,1,0,0,0,0.19410496046010065,0.1003344481605351,0.3347551661526933,0.9130434782608694,0.03741496598639456,0.047619047619047616,0.03648915187376726,0.20375000000000001,0.1926605504587156,0.15,0.2351571594877765,0.5868263473053891,0.06976744186046512,0.2857142857142857,0.12192902638762511,0.4879120879120879,0.0,0.0,0.003443526170798898,0.0,0.007246376811594203,0.09090909090909091,0.073109243697479,1.0,,,,,,,,,2018,1.0,1.0,1.0,,1.0
Michael Gallup,Wide Receiver,Colorado State,Mountain West,0.5454545454545454,0.6024096385542169,0.31629094936165536,0.17391304347826086,0.45161290322580644,0.4,0.5069585663109544,0.23841124646503478,0.4,2,0,0,1,1,0,0,0.6254493170381021,0.23411371237458192,0.5677724298930742,0.4285714285714285,,,,,0.6513761467889908,0.7,0.7043073341094296,0.5149700598802394,0.023255813953488372,0.0,0.02456778889899909,0.3472527472527473,,,,,,,,,,,,,,,,,2018,0.55,0.55,,,0.55
Tre'Quan Smith,Wide Receiver,UCF,American Athletic,0.6363636363636364,0.6626506024096386,,,,,,,0.4,3,0,1,1,1,0,0,0.33069734004313445,0.43478260869565216,0.4631524339280052,0.782608695652174,0.013605442176870748,0.047619047619047616,0.016765285996055226,0.195,0.47706422018348627,0.25,0.46041909196740394,0.4131736526946107,,,,,0.45614035087719296,0.26666666666666666,0.49449035812672176,0.5791666666666667,,,,,,,,,,,,,2018,0.9,0.9,0.9,,0.55
Keke Coutee,Wide Receiver,Texas Tech,Big 12,0.2727272727272727,0.3132530120481928,0.588865194576118,0.34782608695652173,0.3548387096774194,0.1,0.5683166657558182,0.8430298355258958,0.2,3,1,1,1,0,0,0,0.5751258087706687,0.33444816053511706,0.5746894544196903,0.5093167701863354,0.013605442176870748,0.0,0.01282051282051282,0.175,0.45871559633027525,0.35,0.4819557625145518,0.48502994011976036,0.01744186046511628,0.14285714285714285,0.012738853503184714,0.27912087912087913,0.09649122807017543,0.0,0.06818181818181818,0.3958333333333333,,,,,,,,,,,,,2018,0.9,0.9,0.9,,0.9
Antonio Callaway,Wide Receiver,Florida,SEC,0.36363636363636365,0.5421686746987951,0.656785666204125,,0.3225806451612903,0.36666666666666664,,,0.2,3,1,1,1,0,0,0,,,,,,,,,0.44954128440366975,0.15,0.38358556461001164,0.31736526946107785,0.029069767441860465,0.14285714285714285,0.040036396724294813,0.40439560439560435,0.30701754385964913,0.26666666666666666,0.4628099173553719,0.8083333333333332,0.021739130434782608,0.0,0.0226890756302521,0.16436781609195403,,,,,,,,,2018,,1.0,1.0,,1.0
DaeSean Hamilton,Wide Receiver,Penn State,Big Ten,0.5454545454545454,0.5783132530120482,,,,,,,0.6,4,0,1,1,1,1,0,0.28756290438533433,0.3010033444816053,0.32740582759316367,0.5590062111801242,0.0,0.0,0.00641025641025641,0.1625,0.26605504587155965,0.05,0.25844004656577413,0.40718562874251496,0.005813953488372093,0.0,0.0,0.0,0.39473684210526316,0.4,0.3953168044077135,0.5375,,,,,1.0,0.2222222222222222,0.9554612937433722,0.24,0.025362318840579712,0.0,0.03161141094834233,0.08139534883720931,2018,1.0,1.0,1.0,1.0,1.0
Jaleel Scott,Wide Receiver,New Mexico State,Sun Belt,0.9090909090909091,0.7590361445783133,0.19302278822658467,0.43478260869565216,0.3548387096774194,0.4666666666666667,0.07878152263465404,0.1787671835270754,0.6,2,0,0,0,1,1,0,0.45291157440690155,0.3010033444816053,0.4233795428999625,0.4347826086956521,,,,,0.1651376146788991,0.25,0.12863795110593715,0.251497005988024,,,,,,,,,,,,,,,,,,,,,2018,0.35,0.35,,,0.35
J'Mon Moore,Wide Receiver,Missouri,SEC,0.7272727272727273,0.6265060240963856,,,,,,,0.6,4,0,1,1,1,1,0,0.3738317757009346,0.33444816053511706,0.42467648499870303,0.5838509316770187,,,,,0.5229357798165137,0.4,0.5529685681024447,0.49101796407185627,0.0,0.14285714285714285,0.01091901728844404,0.26373626373626374,0.2543859649122807,0.2,0.2369146005509642,0.5041666666666667,,,,,0.012345679012345678,0.0,0.03711558854718982,0.35,,,,,2018,1.0,1.0,1.0,1.0,1.0
Jordan Lasley,Wide Receiver,UCLA,Pac-12,0.5454545454545454,0.5783132530120482,0.34642444835810926,0.08695652173913043,0.3548387096774194,0.06666666666666667,,0.7664573328911115,0.2,3,1,1,1,0,0,0,0.402588066139468,0.3010033444816053,0.5033576389889615,0.68944099378882,0.01020408163265306,0.0,0.002465483234714004,0.11875,0.3302752293577982,0.25,0.32479627473806755,0.4191616766467065,,,,,0.02631578947368421,0.0,0.007575757575757576,0.23750000000000002,,,,,,,,,,,,,2018,0.9,0.9,0.9,,0.9
