name,position,college,conference,height,weight,forty,bench,vertical,broad_jump,cone,shuttle,age,years_since_first_played,played_at_18,played_at_19,played_at_20,played_at_21,played_at_22,played_at_23,Y0_receiving_REC,Y0_receiving_TD,Y0_receiving_YDS,Y0_receiving_YPR,Y0_rushing_CAR,Y0_rushing_TD,Y0_rushing_YDS,Y0_rushing_YPC,Y1_receiving_REC,Y1_receiving_TD,Y1_receiving_YDS,Y1_receiving_YPR,Y1_rushing_CAR,Y1_rushing_TD,Y1_rushing_YDS,Y1_rushing_YPC,Y2_receiving_REC,Y2_receiving_TD,Y2_receiving_YDS,Y2_receiving_YPR,Y2_rushing_CAR,Y2_rushing_TD,Y2_rushing_YDS,Y2_rushing_YPC,Y3_receiving_REC,Y3_receiving_TD,Y3_receiving_YDS,Y3_receiving_YPR,Y3_rushing_CAR,Y3_rushing_TD,Y3_rushing_YDS,Y3_rushing_YPC,draft_year,Y0_conf_prestige,Y1_conf_prestige,Y2_conf_prestige,Y3_conf_prestige,conference_prestige
Cedric Tillman,Wide Receiver,Tennessee,SEC,0.7272727272727273,0.6987951807228916,0.2369241421236426,,0.5161290322580645,0.6,,,0.6,4,0,1,1,1,1,0,0.17253774263120059,0.1003344481605351,0.13718765311122,0.25465838509316774,,,,,0.5412844036697247,0.6,0.5931315483119907,0.526946107784431,,,,,0.02631578947368421,0.06666666666666667,0.04201101928374656,0.9291666666666667,,,,,0.037037037037037035,0.1111111111111111,0.06574761399787911,0.32,,,,,2023,1.0,1.0,1.0,1.0,1.0
Josh Downs,Wide Receiver,North Carolina,ACC,0.18181818181818182,0.1927710843373494,0.411608145699167,,0.6129032258064516,0.7,,,0.4,3,0,1,1,1,0,0,0.582314881380302,0.36789297658862874,0.40176384125428705,0.22981366459627328,,,,,0.8807339449541285,0.4,0.7409778812572759,0.30538922155688614,,,,,0.06140350877192982,0.2,0.07782369146005509,0.7083333333333334,0.007246376811594203,0.0,0.004201680672268907,0.05747126436781609,,,,,,,,,2023,0.9,0.9,0.9,,0.9
Michael Wilson,Wide Receiver,Stanford,Pac-12,0.6363636363636364,0.6987951807228916,0.155544032642293,0.7391304347826086,0.5483870967741935,0.5,,0.5362102145687595,0.6,4,0,1,1,1,1,0,0.09345794392523366,0.13377926421404682,0.1376199671441335,0.5527950310559007,0.01020408163265306,0.0,0.028599605522682446,0.28500000000000003,0.12844036697247707,0.0,0.07159487776484284,0.0958083832335329,,,,,0.49122807017543857,0.3333333333333333,0.45867768595041325,0.5,,,,,0.6790123456790124,0.5555555555555556,0.7147401908801697,0.26,,,,,2023,0.9,0.9,0.9,0.9,0.9
Tre Tucker,Wide Receiver,Cincinnati,American Athletic,0.18181818181818182,0.3253012048192771,0.6886233114961202,,0.5483870967741935,0.4666666666666667,,,0.4,4,1,1,1,1,0,0,0.28037383177570097,0.1003344481605351,0.2474277315041646,0.35403726708074534,0.0,0.0,0.009368836291913214,0.2375,0.26605504587155965,0.1,0.21187427240977882,0.26347305389221554,0.011627906976744186,0.0,0.02183803457688808,0.3956043956043956,0.15789473684210525,0.2,0.1584022038567493,0.5458333333333333,0.028985507246376812,0.0,0.02773109243697479,0.16436781609195403,0.07407407407407407,0.0,0.09968186638388123,0.282,0.025362318840579712,0.0,0.07864302235929067,0.1697674418604651,2023,0.9,0.9,0.9,0.9,0.55
Derius Davis,Wide Receiver,TCU,Big 12,0.09090909090909091,0.12048192771084337,0.7981236177305868,,,,,0.21695259778145898,0.4,4,1,1,1,1,0,0,0.20848310567936737,0.16722408026755853,0.18647145286335992,0.33540372670807445,0.006802721088435374,0.047619047619047616,0.02021696252465483,0.2625,0.28440366972477066,0.05,0.26542491268917345,0.3772455089820359,0.05813953488372093,0.14285714285714285,0.04913557779799818,0.35604395604395606,0.13157894736842105,0.06666666666666667,0.13980716253443526,0.5791666666666667,0.050724637681159424,0.0,0.06134453781512605,0.1988505747126437,0.12345679012345678,0.0,0.16224814422057265,0.294,0.007246376811594203,0.0,0.02081727062451812,0.10465116279069768,2023,0.9,0.9,0.9,0.9,0.9
Charlie Jones,Wide Receiver,Purdue,Big Ten,0.36363636363636365,0.24096385542168675,0.588865194576118,0.30434782608695654,0.4838709677419355,0.4666666666666667,,,0.8,3,0,0,0,1,1,1,0.6973400431344356,0.4013377926421404,0.5452921001815718,0.32298136645962733,0.003401360544217687,0.0,0.006903353057199211,0.15625,0.14678899082568808,0.15,0.15192083818393481,0.43712574850299396,0.040697674418604654,0.0,0.018198362147406732,0.2879120879120879,,,,,0.014492753623188406,0.0,0.03865546218487395,0.3103448275862069,,,,,,,,,2023,1.0,1.0,1.0,,1.0
Tyler Scott,Wide Receiver,Cincinnati,American Athletic,0.2727272727272727,0.26506024096385544,0.5534204272627508,,0.6774193548387096,0.7666666666666667,,,0.2,3,1,1,1,0,0,0,0.301941049604601,0.3010033444816053,0.345563016975531,0.5652173913043479,,,,,0.22935779816513763,0.25,0.26658905704307334,0.5508982035928144,,,,,0.02631578947368421,0.0,0.009641873278236915,0.2791666666666667,0.007246376811594203,0.0,0.023529411764705882,0.3218390804597701,,,,,,,,,2023,0.9,0.9,0.9,,0.55
Justin Shorter,Wide Receiver,Florida,SEC,0.8181818181818182,0.891566265060241,0.2141182115467056,0.5217391304347826,0.41935483870967744,0.5333333333333333,,,0.6,4,0,1,1,1,1,0,0.11502516175413371,0.06688963210702341,0.2063578983773813,0.7888198757763975,,,,,0.3302752293577982,0.15,0.2840512223515716,0.31736526946107785,,,,,0.21929824561403508,0.2,0.18044077134986225,0.4458333333333333,,,,,0.13580246913580246,0.0,0.1474019088016967,0.248,,,,,2023,1.0,1.0,1.0,1.0,1.0
Dontayvion Wicks,Wide Receiver,Virginia,ACC,0.5454545454545454,0.6144578313253012,0.09629196022735395,,0.6451612903225806,0.6666666666666666,,,0.4,4,1,1,1,1,0,0,0.12221423436376708,0.06688963210702341,0.1428077355390956,0.4409937888198758,,,,,0.47706422018348627,0.45,0.6641443538998836,0.778443113772455,,,,,,,,,,,,,0.024691358024691357,0.1111111111111111,0.06680805938494168,0.426,,,,,2023,0.9,0.9,,0.9,0.9
Puka Nacua,Wide Receiver,BYU,FBS Independents,0.6363636363636364,0.5542168674698795,,,,,,,0.4,4,1,1,1,1,0,0,0.2516175413371675,0.16722408026755853,0.2271089719572297,0.3602484472049689,0.08163265306122448,0.23809523809523808,0.10848126232741617,0.2425,0.3486238532110092,0.3,0.43247962747380675,0.6347305389221556,0.08139534883720931,0.0,0.14558689717925385,0.4967032967032967,0.07894736842105263,0.06666666666666667,0.09986225895316804,0.7000000000000001,,,,,0.07407407407407407,0.2222222222222222,0.18027571580063625,0.5,,,,,2023,0.9,0.9,0.9,0.9,0.9
