draft_year,overall_pick,round,pick,name,position,college,conference,nfl_team,height,weight,pre_draft_ranking,pre_draft_grade,Y0_college,Y0_season,Y0_defensive_PD,Y0_defensive_QB HUR,Y0_defensive_SACKS,Y0_defensive_SOLO,Y0_defensive_TD,Y0_defensive_TFL,Y0_defensive_TOT,Y0_fumbles_FUM,Y0_fumbles_LOST,Y0_fumbles_REC,Y1_college,Y1_season,Y1_interceptions_AVG,Y1_interceptions_INT,Y1_interceptions_TD,Y1_interceptions_YDS,Y1_puntReturns_AVG,Y1_puntReturns_LONG,Y1_puntReturns_NO,Y1_puntReturns_TD,Y1_puntReturns_YDS,Y0_passing_ATT,Y0_passing_COMPLETIONS,Y0_passing_INT,Y0_passing_PCT,Y0_passing_TD,Y0_passing_YDS,Y0_passing_YPA,Y0_receiving_LONG,Y0_receiving_REC,Y0_receiving_TD,Y0_receiving_YDS,Y0_receiving_YPR,Y0_rushing_CAR,Y0_rushing_LONG,Y0_rushing_TD,Y0_rushing_YDS,Y0_rushing_YPC,Y1_receiving_LONG,Y1_receiving_REC,Y1_receiving_TD,Y1_receiving_YDS,Y1_receiving_YPR,Y1_rushing_CAR,Y1_rushing_LONG,Y1_rushing_TD,Y1_rushing_YDS,Y1_rushing_YPC,Y2_college,Y2_season,Y2_kickReturns_AVG,Y2_kickReturns_LONG,Y2_kickReturns_NO,Y2_kickReturns_TD,Y2_kickReturns_YDS,Y2_receiving_LONG,Y2_receiving_REC,Y2_receiving_TD,Y2_receiving_YDS,Y2_receiving_YPR,Y2_rushing_CAR,Y2_rushing_LONG,Y2_rushing_TD,Y2_rushing_YDS,Y2_rushing_YPC,Y0_kickReturns_AVG,Y0_kickReturns_LONG,Y0_kickReturns_NO,Y0_kickReturns_TD,Y0_kickReturns_YDS,Y1_passing_ATT,Y1_passing_COMPLETIONS,Y1_passing_INT,Y1_passing_PCT,Y1_passing_TD,Y1_passing_YDS,Y1_passing_YPA,Y2_passing_ATT,Y2_passing_COMPLETIONS,Y2_passing_INT,Y2_passing_PCT,Y2_passing_TD,Y2_passing_YDS,Y2_passing_YPA,Y3_college,Y3_season,Y3_receiving_LONG,Y3_receiving_REC,Y3_receiving_TD,Y3_receiving_YDS,Y3_receiving_YPR,Y3_rushing_CAR,Y3_rushing_LONG,Y3_rushing_TD,Y3_rushing_YDS,Y3_rushing_YPC,Y0_interceptions_AVG,Y0_interceptions_INT,Y0_interceptions_TD,Y0_interceptions_YDS,Y0_puntReturns_AVG,Y0_puntReturns_LONG,Y0_puntReturns_NO,Y0_puntReturns_TD,Y0_puntReturns_YDS,Y1_kickReturns_AVG,Y1_kickReturns_LONG,Y1_kickReturns_NO,Y1_kickReturns_TD,Y1_kickReturns_YDS,Y2_puntReturns_AVG,Y2_puntReturns_LONG,Y2_puntReturns_NO,Y2_puntReturns_TD,Y2_puntReturns_YDS,Y2_interceptions_AVG,Y2_interceptions_INT,Y2_interceptions_TD,Y2_interceptions_YDS,Y3_kickReturns_AVG,Y3_kickReturns_LONG,Y3_kickReturns_NO,Y3_kickReturns_TD,Y3_kickReturns_YDS,Y3_puntReturns_AVG,Y3_puntReturns_LONG,Y3_puntReturns_NO,Y3_puntReturns_TD,Y3_puntReturns_YDS,Y0_punting_In 20,Y0_punting_LONG,Y0_punting_NO,Y0_punting_TB,Y0_punting_YDS,Y0_punting_YPP,Y1_punting_In 20,Y1_punting_LONG,Y1_punting_NO,Y1_punting_TB,Y1_punting_YDS,Y1_punting_YPP,Y3_interceptions_AVG,Y3_interceptions_INT,Y3_interceptions_TD,Y3_interceptions_YDS,Y3_passing_ATT,Y3_passing_COMPLETIONS,Y3_passing_INT,Y3_passing_PCT,Y3_passing_TD,Y3_passing_YDS,Y3_passing_YPA,Y0_kicking_FGA,Y0_kicking_FGM,Y0_kicking_LONG,Y0_kicking_PCT,Y0_kicking_PTS,Y0_kicking_XPA,Y0_kicking_XPM,Y1_kicking_FGA,Y1_kicking_FGM,Y1_kicking_LONG,Y1_kicking_PCT,Y1_kicking_PTS,Y1_kicking_XPA,Y1_kicking_XPM,Y2_kicking_FGA,Y2_kicking_FGM,Y2_kicking_LONG,Y2_kicking_PCT,Y2_kicking_PTS,Y2_kicking_XPA,Y2_kicking_XPM,Y3_kicking_FGA,Y3_kicking_FGM,Y3_kicking_LONG,Y3_kicking_PCT,Y3_kicking_PTS,Y3_kicking_XPA,Y3_kicking_XPM,Y1_fumbles_FUM,Y1_fumbles_LOST,Y1_fumbles_REC,Y1_defensive_PD,Y1_defensive_QB HUR,Y1_defensive_SACKS,Y1_defensive_SOLO,Y1_defensive_TD,Y1_defensive_TFL,Y1_defensive_TOT,Y2_punting_In 20,Y2_punting_LONG,Y2_punting_NO,Y2_punting_TB,Y2_punting_YDS,Y2_punting_YPP,Y3_punting_In 20,Y3_punting_LONG,Y3_punting_NO,Y3_punting_TB,Y3_punting_YDS,Y3_punting_YPP,Y2_defensive_PD,Y2_defensive_QB HUR,Y2_defensive_SACKS,Y2_defensive_SOLO,Y2_defensive_TD,Y2_defensive_TFL,Y2_defensive_TOT,Y2_fumbles_FUM,Y2_fumbles_LOST,Y2_fumbles_REC,Y3_fumbles_FUM,Y3_fumbles_LOST,Y3_fumbles_REC,Y3_defensive_PD,Y3_defensive_QB HUR,Y3_defensive_SACKS,Y3_defensive_SOLO,Y3_defensive_TD,Y3_defensive_TFL,Y3_defensive_TOT
2019,1,1,1,Kyler Murray,Quarterback,Oklahoma,Big 12,Arizona,70.0,207.0,9.0,90.0,Oklahoma,2018.0,,,,,,,,3.0,2.0,0.0,Oklahoma,2017.0,,,,,,,,,,376.0,259.0,7.0,0.689,42.0,4364.0,11.6,,,,,,140.0,75.0,12.0,1001.0,7.2,,,,,,14.0,66.0,0.0,142.0,10.1,,,,,,,,,,,,,,,,,,,,,,,21.0,18.0,0.0,0.857,3.0,359.0,17.1,,,,,,,,Texas A&M,2015.0,,,,,,53.0,34.0,1.0,335.0,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.0,72.0,7.0,0.595,5.0,686.0,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,1,2,Nick Bosa,Defensive End,Ohio State,Big Ten,San Francisco,76.0,266.0,1.0,95.0,Ohio State,2018.0,0.0,1.0,4.0,11.0,0.0,6.0,14.0,0.0,0.0,2.0,Ohio State,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ohio State,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,9.0,8.5,19.0,0.0,16.0,34.0,,,,,,,,,,,,,0.0,3.0,5.0,17.0,0.0,7.0,29.0,,,,,,,,,,,,,
2019,3,1,3,Quinnen Williams,Defensive Tackle,Alabama,SEC,New York,75.0,303.0,2.0,95.0,Alabama,2018.0,1.0,12.0,8.0,45.0,0.0,19.5,71.0,,,,Alabama,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,2.0,11.0,0.0,6.5,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,1,4,Clelin Ferrell,Defensive End,Clemson,ACC,Las Vegas,76.0,264.0,21.0,89.0,Clemson,2018.0,2.0,9.0,11.5,27.0,0.0,18.5,51.0,0.0,0.0,1.0,Clemson,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clemson,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7.0,9.5,33.0,0.0,18.0,66.0,,,,,,,,,,,,,2.0,9.0,6.0,21.0,0.0,12.5,44.0,,,,,,,,,,,,,
2019,5,1,5,Devin White,Inside Linebacker,LSU,SEC,Tampa Bay,72.0,237.0,4.0,94.0,LSU,2018.0,6.0,8.0,3.0,62.0,0.0,12.0,123.0,0.0,0.0,2.0,LSU,2017.0,3.0,1.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LSU,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,3.0,5.0,4.5,37.0,0.0,14.0,133.0,,,,,,,,,,,,,0.0,0.0,1.0,15.0,0.0,3.0,30.0,0.0,0.0,1.0,,,,,,,,,,
2019,6,1,6,Daniel Jones,Quarterback,Duke,ACC,New York,77.0,221.0,59.0,80.0,Duke,2018.0,,,,,,,,5.0,4.0,0.0,Duke,2017.0,,,,,,,,,,392.0,237.0,9.0,0.605,22.0,2674.0,6.8,,,,,,104.0,68.0,3.0,319.0,3.1,,,,,,161.0,33.0,7.0,518.0,3.2,Duke,2016.0,,,,,,,,,,,120.0,29.0,7.0,431.0,3.6,,,,,,453.0,257.0,11.0,0.567,14.0,2691.0,5.9,415.0,263.0,9.0,0.634,15.0,2795.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,0.0,,,,,,,,,,
2019,7,1,7,Josh Allen,Outside Linebacker,Kentucky,SEC,Jacksonville,77.0,262.0,5.0,93.0,Kentucky,2018.0,4.0,7.0,17.0,56.0,0.0,20.5,88.0,0.0,0.0,2.0,Kentucky,2017.0,14.0,1.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kentucky,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,7.0,32.0,0.0,10.5,66.0,,,,,,,,,,,,,0.0,3.0,7.0,32.0,0.0,8.5,62.0,,,,,,,,,,,,,
2019,8,1,8,T.J. Hockenson,Tight End,Iowa,Big Ten,Detroit,77.0,251.0,6.0,92.0,Iowa,2018.0,,,,,,,,1.0,0.0,0.0,Iowa,2017.0,,,,,,,,,,,,,,,,,54.0,49.0,6.0,750.0,15.3,1.0,4.0,1.0,4.0,4.0,24.0,24.0,3.0,320.0,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,9,1,9,Ed Oliver,Defensive Tackle,Houston,American Athletic,Buffalo,74.0,287.0,3.0,94.0,Houston,2018.0,2.0,9.0,3.0,29.0,0.0,14.5,54.0,,,,Houston,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Houston,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,3.0,7.0,5.5,47.0,0.0,16.5,73.0,,,,,,,,,,,,,6.0,7.0,5.0,46.0,0.0,21.5,65.0,,,,,,,,,,,,,
2019,10,1,10,Devin Bush,Inside Linebacker,Michigan,Big Ten,Pittsburgh,71.0,234.0,8.0,91.0,Michigan,2018.0,4.0,2.0,5.0,41.0,0.0,9.0,67.0,,,,Michigan,2017.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Michigan,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,5.0,43.0,0.0,9.5,93.0,,,,,,,,,,,,,0.0,1.0,0.0,6.0,0.0,0.0,11.0,,,,,,,,,,,,,
2019,12,1,12,Rashan Gary,Defensive End,Michigan,Big Ten,Green Bay,76.0,277.0,13.0,90.0,Michigan,2018.0,0.0,5.0,3.5,20.0,0.0,6.5,38.0,,,,Michigan,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Michigan,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,6.0,26.0,0.0,12.5,59.0,,,,,,,,,,,,,0.0,6.0,1.0,12.0,0.0,5.0,23.0,,,,,,,,,,,,,
2019,13,1,13,Christian Wilkins,Defensive Tackle,Clemson,ACC,Miami,75.0,315.0,7.0,92.0,Clemson,2018.0,2.0,6.0,5.0,24.0,0.0,13.0,47.0,1.0,0.0,2.0,Clemson,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clemson,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,4.5,26.0,0.0,8.5,60.0,,,,,,,,,,,,,9.0,5.0,3.5,24.0,0.0,13.0,48.0,0.0,0.0,2.0,,,,,,,,,,
2019,14,1,14,Chris Lindstrom,Offensive Guard,Boston College,ACC,Atlanta,76.0,308.0,41.0,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,15,1,15,Dwayne Haskins,Quarterback,Ohio State,Big Ten,Washington,75.0,231.0,15.0,90.0,Ohio State,2018.0,,,,,,,,4.0,2.0,0.0,Ohio State,2017.0,,,,,,,,,,531.0,371.0,8.0,0.699,49.0,4751.0,8.9,,,,,,79.0,17.0,4.0,108.0,1.4,,,,,,24.0,22.0,0.0,86.0,3.6,,,,,,,,,,,,,,,,,,,,,,,57.0,40.0,1.0,0.702,4.0,565.0,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,16,1,16,Brian Burns,Outside Linebacker,Florida State,ACC,Carolina,77.0,249.0,14.0,90.0,Florida State,2018.0,3.0,8.0,10.0,31.0,0.0,15.5,53.0,0.0,0.0,1.0,Florida State,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Florida State,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,4.0,5.0,4.5,25.0,0.0,13.5,47.0,,,,,,,,,,,,,0.0,1.0,8.5,14.0,0.0,9.5,23.0,,,,,,,,,,,,,
2019,17,1,17,Dexter Lawrence,Defensive Tackle,Clemson,ACC,New York,77.0,342.0,26.0,89.0,Clemson,2018.0,3.0,6.0,1.0,14.0,0.0,6.5,32.0,0.0,0.0,1.0,Clemson,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clemson,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2.5,13.0,0.0,3.0,34.0,,,,,,,,,,,,,1.0,6.0,7.0,22.0,0.0,9.0,63.0,0.0,0.0,2.0,,,,,,,,,,
2019,18,1,18,Garrett Bradbury,Center,NC State,ACC,Minnesota,75.0,306.0,18.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,19,1,19,Jeffery Simmons,Defensive Tackle,Mississippi State,SEC,Tennessee,76.0,305.0,16.0,90.0,Mississippi State,2018.0,4.0,6.0,2.0,24.0,0.0,16.0,62.0,,,,Mississippi State,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mississippi State,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,1.0,5.0,5.0,21.0,1.0,12.0,60.0,,,,,,,,,,,,,2.0,4.0,0.0,11.0,0.0,2.0,39.0,,,,,,,,,,,,,
2019,20,1,20,Noah Fant,Tight End,Iowa,Big Ten,Denver,76.0,249.0,12.0,90.0,Iowa,2018.0,,,,,,,,,,,Iowa,2017.0,,,,,,,,,,,,,,,,,65.0,39.0,7.0,518.0,13.3,2.0,3.0,0.0,1.0,0.5,68.0,30.0,11.0,494.0,16.5,2.0,3.0,0.0,-1.0,-0.5,Iowa,2016.0,,,,,,14.0,9.0,1.0,70.0,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,21,1,21,Darnell Savage Jr.,Safety,Maryland,Big Ten,Green Bay,71.0,198.0,28.0,88.0,Maryland,2018.0,2.0,0.0,0.0,38.0,1.0,5.5,52.0,,,,Maryland,2017.0,9.0,2.0,0.0,18.0,18.0,20.0,2.0,1.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maryland,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,4.0,1.0,30.0,,,,,,,,,,,,,,,,30.0,1.0,0.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,8.0,0.0,0.0,45.0,2.0,0.0,59.0,,,,,,,,,,,,,4.0,0.0,1.0,45.0,0.0,3.5,59.0,,,,,,,,,,,,,
2019,22,1,22,Andre Dillard,Offensive Tackle,Washington State,Pac-12,Philadelphia,77.0,315.0,19.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,24,1,24,Josh Jacobs,Running Back,Alabama,SEC,Las Vegas,70.0,220.0,23.0,89.0,Alabama,2018.0,,,,,,,,1.0,0.0,0.0,Alabama,2017.0,,,,,,,,,,,,,,,,,33.0,20.0,3.0,247.0,12.4,120.0,59.0,11.0,640.0,5.3,38.0,14.0,2.0,168.0,12.0,46.0,45.0,1.0,284.0,6.2,Alabama,2016.0,,,,,,30.0,14.0,0.0,166.0,11.9,86.0,56.0,4.0,564.0,6.6,30.6,77.0,14.0,1.0,428.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,23.0,4.0,0.0,86.0,27.0,27.0,1.0,1.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,,,,,,,,,,
2019,25,1,25,Marquise Brown,Wide Receiver,Oklahoma,Big 12,Baltimore,69.0,166.0,11.0,90.0,Oklahoma,2018.0,,,,,,,,,,,Oklahoma,2017.0,,,,,,,,,,,,,,,,,77.0,75.0,10.0,1318.0,17.6,2.0,0.0,0.0,0.0,0.0,87.0,57.0,7.0,1095.0,19.2,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,26,1,26,Montez Sweat,Defensive End,Mississippi State,SEC,Washington,78.0,260.0,22.0,89.0,Mississippi State,2018.0,0.0,5.0,8.5,24.0,0.0,11.0,50.0,,,,Mississippi State,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,4.0,10.5,21.0,0.0,15.5,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,27,1,27,Johnathan Abram,Safety,Mississippi State,SEC,Las Vegas,71.0,205.0,20.0,90.0,Mississippi State,2018.0,3.0,5.0,3.0,51.0,0.0,8.0,95.0,1.0,1.0,1.0,Mississippi State,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,2.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,2.0,43.0,0.0,5.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,28,1,28,Jerry Tillery,Defensive Tackle,Notre Dame,FBS Independents,Los Angeles,79.0,295.0,32.0,88.0,Notre Dame,2018.0,0.0,5.0,8.0,18.0,0.0,9.5,29.0,,,,Notre Dame,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Notre Dame,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.0,4.5,23.0,0.0,9.0,53.0,,,,,,,,,,,,,0.0,3.0,0.0,19.0,0.0,3.5,37.0,,,,,,,,,,,,,
2019,29,1,29,L.J. Collier,Defensive End,TCU,Big 12,Seattle,74.0,283.0,38.0,86.0,TCU,2018.0,4.0,5.0,4.0,21.0,0.0,7.5,34.0,,,,TCU,2017.0,-2.0,1.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCU,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,3.0,7.0,0.0,3.5,15.0,,,,,,,,,,,,,0.0,0.0,4.5,8.0,0.0,4.5,21.0,,,,,,,,,,,,,
2019,30,1,30,Deandre Baker,Cornerback,Georgia,SEC,New York,71.0,193.0,36.0,87.0,Georgia,2018.0,9.0,1.0,0.0,31.0,0.0,2.0,40.0,1.0,0.0,0.0,Georgia,2017.0,12.3,3.0,0.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Georgia,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,2.0,0.0,81.0,,,,,,,,,,,,,,,,13.5,2.0,0.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,0.0,30.0,0.0,1.0,43.0,,,,,,,,,,,,,5.0,0.0,1.0,21.0,0.0,1.0,31.0,0.0,0.0,1.0,,,,,,,,,,
2019,31,1,31,Kaleb McGary,Offensive Tackle,Washington,Pac-12,Atlanta,79.0,317.0,73.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,32,1,32,N'Keal Harry,Wide Receiver,Arizona State,Pac-12,New England,74.0,228.0,33.0,87.0,Arizona State,2018.0,,,,,,,,1.0,0.0,0.0,Arizona State,2017.0,,,,,2.6,7.0,5.0,0.0,13.0,,,,,,,,61.0,73.0,9.0,1088.0,14.9,7.0,6.0,1.0,10.0,1.4,70.0,82.0,8.0,1142.0,13.9,13.0,17.0,0.0,65.0,5.0,Arizona State,2016.0,,,,,,37.0,58.0,5.0,659.0,11.4,3.0,34.0,2.0,69.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9,92.0,9.0,1.0,152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
