name,position,college,conference,height,weight,Y0_defensive_PD,Y0_defensive_QB HUR,Y0_defensive_SACKS,Y0_defensive_SOLO,Y0_defensive_TD,Y0_defensive_TFL,Y0_defensive_TOT,Y0_fumbles_FUM,Y0_fumbles_LOST,Y0_fumbles_REC,Y1_interceptions_AVG,Y1_interceptions_INT,Y1_interceptions_TD,Y1_interceptions_YDS,Y1_puntReturns_AVG,Y1_puntReturns_LONG,Y1_puntReturns_NO,Y1_puntReturns_TD,Y1_puntReturns_YDS,Y0_passing_ATT,Y0_passing_COMPLETIONS,Y0_passing_INT,Y0_passing_PCT,Y0_passing_TD,Y0_passing_YDS,Y0_passing_YPA,Y0_receiving_LONG,Y0_receiving_REC,Y0_receiving_TD,Y0_receiving_YDS,Y0_receiving_YPR,Y0_rushing_CAR,Y0_rushing_LONG,Y0_rushing_TD,Y0_rushing_YDS,Y0_rushing_YPC,Y1_receiving_LONG,Y1_receiving_REC,Y1_receiving_TD,Y1_receiving_YDS,Y1_receiving_YPR,Y1_rushing_CAR,Y1_rushing_LONG,Y1_rushing_TD,Y1_rushing_YDS,Y1_rushing_YPC,Y2_kickReturns_AVG,Y2_kickReturns_LONG,Y2_kickReturns_NO,Y2_kickReturns_TD,Y2_kickReturns_YDS,Y2_receiving_LONG,Y2_receiving_REC,Y2_receiving_TD,Y2_receiving_YDS,Y2_receiving_YPR,Y2_rushing_CAR,Y2_rushing_LONG,Y2_rushing_TD,Y2_rushing_YDS,Y2_rushing_YPC,Y0_kickReturns_AVG,Y0_kickReturns_LONG,Y0_kickReturns_NO,Y0_kickReturns_TD,Y0_kickReturns_YDS,Y1_passing_ATT,Y1_passing_COMPLETIONS,Y1_passing_INT,Y1_passing_PCT,Y1_passing_TD,Y1_passing_YDS,Y1_passing_YPA,Y2_passing_ATT,Y2_passing_COMPLETIONS,Y2_passing_INT,Y2_passing_PCT,Y2_passing_TD,Y2_passing_YDS,Y2_passing_YPA,Y3_receiving_LONG,Y3_receiving_REC,Y3_receiving_TD,Y3_receiving_YDS,Y3_receiving_YPR,Y3_rushing_CAR,Y3_rushing_LONG,Y3_rushing_TD,Y3_rushing_YDS,Y3_rushing_YPC,Y0_interceptions_AVG,Y0_interceptions_INT,Y0_interceptions_TD,Y0_interceptions_YDS,Y0_puntReturns_AVG,Y0_puntReturns_LONG,Y0_puntReturns_NO,Y0_puntReturns_TD,Y0_puntReturns_YDS,Y1_kickReturns_AVG,Y1_kickReturns_LONG,Y1_kickReturns_NO,Y1_kickReturns_TD,Y1_kickReturns_YDS,Y2_puntReturns_AVG,Y2_puntReturns_LONG,Y2_puntReturns_NO,Y2_puntReturns_TD,Y2_puntReturns_YDS,Y2_interceptions_AVG,Y2_interceptions_INT,Y2_interceptions_TD,Y2_interceptions_YDS,Y3_kickReturns_AVG,Y3_kickReturns_LONG,Y3_kickReturns_NO,Y3_kickReturns_TD,Y3_kickReturns_YDS,Y3_puntReturns_AVG,Y3_puntReturns_LONG,Y3_puntReturns_NO,Y3_puntReturns_TD,Y3_puntReturns_YDS,Y0_punting_In 20,Y0_punting_LONG,Y0_punting_NO,Y0_punting_TB,Y0_punting_YDS,Y0_punting_YPP,Y1_punting_In 20,Y1_punting_LONG,Y1_punting_NO,Y1_punting_TB,Y1_punting_YDS,Y1_punting_YPP,Y3_interceptions_AVG,Y3_interceptions_INT,Y3_interceptions_TD,Y3_interceptions_YDS,Y3_passing_ATT,Y3_passing_COMPLETIONS,Y3_passing_INT,Y3_passing_PCT,Y3_passing_TD,Y3_passing_YDS,Y3_passing_YPA,Y0_kicking_FGA,Y0_kicking_FGM,Y0_kicking_LONG,Y0_kicking_PCT,Y0_kicking_PTS,Y0_kicking_XPA,Y0_kicking_XPM,Y1_kicking_FGA,Y1_kicking_FGM,Y1_kicking_LONG,Y1_kicking_PCT,Y1_kicking_PTS,Y1_kicking_XPA,Y1_kicking_XPM,Y2_kicking_FGA,Y2_kicking_FGM,Y2_kicking_LONG,Y2_kicking_PCT,Y2_kicking_PTS,Y2_kicking_XPA,Y2_kicking_XPM,Y3_kicking_FGA,Y3_kicking_FGM,Y3_kicking_LONG,Y3_kicking_PCT,Y3_kicking_PTS,Y3_kicking_XPA,Y3_kicking_XPM,Y1_fumbles_FUM,Y1_fumbles_LOST,Y1_fumbles_REC,Y1_defensive_PD,Y1_defensive_QB HUR,Y1_defensive_SACKS,Y1_defensive_SOLO,Y1_defensive_TD,Y1_defensive_TFL,Y1_defensive_TOT,Y2_punting_In 20,Y2_punting_LONG,Y2_punting_NO,Y2_punting_TB,Y2_punting_YDS,Y2_punting_YPP,Y3_punting_In 20,Y3_punting_LONG,Y3_punting_NO,Y3_punting_TB,Y3_punting_YDS,Y3_punting_YPP,Y2_defensive_PD,Y2_defensive_QB HUR,Y2_defensive_SACKS,Y2_defensive_SOLO,Y2_defensive_TD,Y2_defensive_TFL,Y2_defensive_TOT,Y2_fumbles_FUM,Y2_fumbles_LOST,Y2_fumbles_REC,Y3_fumbles_FUM,Y3_fumbles_LOST,Y3_fumbles_REC,Y3_defensive_PD,Y3_defensive_QB HUR,Y3_defensive_SACKS,Y3_defensive_SOLO,Y3_defensive_TD,Y3_defensive_TFL,Y3_defensive_TOT,forty,bench,vertical,broad_jump,cone,shuttle
Saquan Hampton,Safety,Rutgers,Big Ten,73.0,206.0,11.0,0.0,0.0,41.0,0.0,3.0,62.0,,,,,,,,4.0,4.0,1.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0.0,3.0,-5.0,0.0,1.0,0.0,-5.0,,,,,,,,,,,30.0,1.0,0.0,30.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,22.0,0.0,0.0,34.0,,,,,,,,,,,,,1.0,0.0,0.0,30.0,0.0,3.0,46.0,,,,,,,,,,,,,,4.48,14.0,,125.0,,
Gardner Minshew,Quarterback,Washington State,Pac-12,73.0,225.0,,,,,,,,1.0,0.0,0.0,,,,,,,,,,662.0,468.0,9.0,0.707,38.0,4776.0,7.2,,,,,,58.0,12.0,4.0,119.0,2.1,,,,,,18.0,7.0,0.0,-40.0,-2.2,,,,,,,,,,,20.0,7.0,0.0,-36.0,-1.8,,,,,,304.0,174.0,7.0,0.572,16.0,2140.0,7.0,202.0,119.0,4.0,0.589,8.0,1347.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,0.0,,,,,,,,,,,4.97,,33.5,116.0,7.14,4.45
Lamont Gaillard,Center,Georgia,SEC,75.0,305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaquan Johnson,Safety,Miami,ACC,70.0,191.0,1.0,0.0,0.0,39.0,0.0,0.5,85.0,,,,14.3,4.0,1.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,2.0,0.0,9.0,,,,,,,,,,,,,,,,11.0,1.0,0.0,11.0,-5.5,-3.0,2.0,0.0,-11.0,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,3.0,1.0,1.0,50.0,1.0,2.0,88.0,,,,,,,,,,,,,2.0,1.0,1.5,24.0,0.0,3.0,38.0,0.0,0.0,1.0,,,,,,,,,,,4.69,18.0,33.0,121.0,,
Trayveon Williams,Running Back,Texas A&M,SEC,68.0,206.0,,,,,,,,3.0,1.0,0.0,,,,,,,,,,,,,,,,,38.0,27.0,1.0,277.0,10.3,271.0,93.0,18.0,1760.0,6.5,41.0,20.0,0.0,192.0,9.6,173.0,72.0,8.0,798.0,4.6,16.4,24.0,5.0,0.0,82.0,17.0,19.0,0.0,91.0,4.8,156.0,89.0,8.0,1057.0,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.5,72.0,6.0,0.0,183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,0.0,,,,,,,,,,,4.51,19.0,33.0,121.0,7.44,4.44
Travis Fulgham,Wide Receiver,Old Dominion,Conference USA,75.0,215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,63.0,9.0,1083.0,17.2,,,,,,71.0,30.0,1.0,394.0,13.1,,,,,,,,,,,55.0,29.0,8.0,478.0,16.5,,,,,,,,,,,,,,,,,,,,,,,,,24.0,6.0,0.0,89.0,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.58,15.0,36.5,126.0,,
Ka'dar Hollman,Cornerback,Toledo,Mid-American,72.0,196.0,12.0,0.0,0.0,32.0,0.0,0.0,42.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.0,2.0,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,0.0,26.0,0.0,0.0,35.0,,,,,,,,,,,,,8.0,0.0,0.0,25.0,0.0,0.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,
Ty Johnson,Running Back,Maryland,Big Ten,71.0,210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,6.0,0.0,22.0,3.7,66.0,81.0,3.0,506.0,7.7,24.0,5.0,1.0,60.0,12.0,137.0,74.0,5.0,875.0,6.4,15.5,22.0,2.0,0.0,31.0,66.0,16.0,1.0,206.0,12.9,110.0,76.0,6.0,1004.0,9.1,27.2,98.0,14.0,1.0,381.0,,,,,,,,,,,,,,,23.0,2.0,0.0,30.0,15.0,35.0,44.0,3.0,250.0,7.1,,,,,,,,,,24.3,100.0,27.0,1.0,657.0,8.0,8.0,1.0,0.0,8.0,,,,,25.0,45.0,5.0,0.0,125.0,10.3,33.0,4.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Juwann Winfree,Wide Receiver,Colorado,Pac-12,75.0,215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,28.0,2.0,324.0,11.6,,,,,,79.0,21.0,2.0,325.0,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Long Jr.,Outside Linebacker,West Virginia,Big 12,71.0,227.0,4.0,2.0,6.0,70.0,0.0,16.5,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,6.0,2.0,3.5,55.0,0.0,15.5,75.0,,,,,,,,,,,,,0.0,2.0,2.0,35.0,0.0,4.5,63.0,,,,,,,,,,,,,,,,,,,
Armon Watts,Defensive Tackle,Arkansas,SEC,77.0,300.0,2.0,3.0,7.0,25.0,0.0,8.5,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,4.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,5.23,,,,,
Marcus Epps,Safety,Wyoming,Mountain West,72.0,191.0,8.0,0.0,1.0,41.0,0.0,5.5,62.0,,,,22.5,4.0,0.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.3,3.0,1.0,94.0,,,,,,,,,,,,,,,,,,,,,,,13.5,2.0,0.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,4.0,0.0,1.0,40.0,0.0,5.0,64.0,,,,,,,,,,,,,6.0,0.0,0.0,72.0,1.0,6.0,111.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,
Isaiah Buggs,Defensive Tackle,Alabama,SEC,75.0,306.0,3.0,6.0,10.0,24.0,0.0,14.0,52.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,1.5,20.0,0.0,4.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.15,20.0,24.5,96.0,8.01,4.83
Dexter Williams,Running Back,Notre Dame,FBS Independents,71.0,212.0,,,,,,,,2.0,0.0,0.0,,,,,,,,,,,,,,,,,22.0,16.0,1.0,133.0,8.3,158.0,97.0,12.0,995.0,6.3,8.0,2.0,1.0,13.0,6.5,39.0,66.0,4.0,360.0,9.2,16.8,24.0,4.0,0.0,67.0,7.0,4.0,0.0,16.0,4.0,39.0,59.0,3.0,200.0,5.1,,,,,,,,,,,,,,,,,,,,,,,,,21.0,14.0,1.0,81.0,3.9,,,,,,,,,,,,,,,,,,,,,,,,20.0,20.0,1.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.57,17.0,36.0,130.0,7.0,4.16
Xavier Crawford,Cornerback,Central Michigan,Mid-American,71.0,187.0,12.0,0.0,0.0,18.0,0.0,3.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,13.0,0.0,0.0,17.0,,,,,,,,,,,,,10.0,1.0,1.0,50.0,0.0,2.0,70.0,,,,,,,,,,,,,,4.48,11.0,37.5,,,
Blessuan Austin,Cornerback,Rutgers,Big Ten,73.0,198.0,0.0,0.0,1.0,3.0,0.0,2.0,3.0,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.0,1.0,0.0,-8.0,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,50.0,1.0,1.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,7.0,0.0,0.0,12.0,,,,,,,,,,,,,14.0,1.0,1.0,30.0,0.0,1.0,42.0,0.0,0.0,1.0,,,,,,,,,,,,15.0,,,,
Trace McSorley,Quarterback,Penn State,Big Ten,72.0,202.0,,,,,,,,3.0,2.0,0.0,,,,,,,,,,361.0,192.0,7.0,0.532,18.0,2513.0,7.0,,,,,,169.0,51.0,12.0,799.0,4.7,,,,,,144.0,36.0,11.0,491.0,3.4,,,,,,,,,,,146.0,26.0,7.0,365.0,2.5,,,,,,427.0,284.0,10.0,0.665,28.0,3570.0,8.4,387.0,224.0,8.0,0.579,29.0,3614.0,9.3,,,,,,13.0,14.0,0.0,43.0,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,20.0,0.0,0.5,2.0,185.0,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,4.0,0.0,,,,,,,,,,,4.57,,33.0,115.0,7.09,4.12
Emeke Egbule,Outside Linebacker,Houston,American Athletic,74.0,245.0,5.0,9.0,2.0,39.0,1.0,5.5,69.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,1.0,2.0,36.0,0.0,6.5,62.0,,,,,,,,,,,,,1.0,5.0,0.0,15.0,0.0,0.0,22.0,0.0,0.0,1.0,,,,,,,,,,,4.65,20.0,33.0,119.0,7.38,4.38
Rashad Fenton,Cornerback,South Carolina,SEC,71.0,193.0,5.0,0.0,0.0,24.0,0.0,2.5,30.0,,,,8.0,1.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,50.0,2.0,0.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,3.0,0.0,16.0,,,,,,20.9,31.0,10.0,0.0,209.0,4.0,5.0,2.0,0.0,8.0,0.0,1.0,0.0,0.0,26.1,96.0,14.0,1.0,365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,8.0,1.0,0.0,42.0,0.0,1.0,48.0,,,,,,,,,,,,,5.0,0.0,0.5,26.0,0.0,1.5,37.0,1.0,0.0,0.0,,,,,,,,,,,4.52,12.0,34.0,117.0,,4.25
Isaiah Prince,Offensive Tackle,Ohio State,Big Ten,79.0,305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.09,23.0,27.0,115.0,7.9,5.02
Marcus Green,Wide Receiver,UL Monroe,Sun Belt,68.0,190.0,,,,,,,,4.0,3.0,0.0,,,,,7.2,30.0,14.0,0.0,101.0,,,,,,,,80.0,50.0,8.0,855.0,17.1,20.0,60.0,1.0,193.0,9.7,80.0,55.0,5.0,847.0,15.4,15.0,74.0,0.0,184.0,12.3,21.3,50.0,14.0,0.0,298.0,65.0,36.0,4.0,344.0,9.6,14.0,28.0,0.0,119.0,8.5,20.3,43.0,19.0,0.0,385.0,,,,,,,,,,,,,,,49.0,63.0,7.0,698.0,11.1,3.0,5.0,0.0,5.0,1.7,,,,,17.0,71.0,5.0,1.0,85.0,32.4,95.0,27.0,4.0,876.0,9.4,25.0,10.0,0.0,94.0,,,,,18.4,30.0,11.0,0.0,202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,,,,,,,,,,,,
Travis Homer,Running Back,Miami,ACC,70.0,201.0,,,,,,,,3.0,2.0,0.0,,,,,,,,,,,,,,,,,24.0,19.0,0.0,186.0,9.8,164.0,70.0,4.0,985.0,6.0,35.0,18.0,1.0,219.0,12.2,163.0,64.0,8.0,971.0,6.0,,,,,,,,,,,7.0,17.0,0.0,44.0,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,18.0,1.0,0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,4.48,17.0,39.5,130.0,7.07,4.31
Duke Shelley,Cornerback,Kansas State,Big 12,69.0,180.0,9.0,0.0,0.0,32.0,0.0,1.0,33.0,2.0,0.0,0.0,12.5,2.0,1.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1,37.0,16.0,0.0,306.0,,,,,,,,,,,,,,,,,,,,,,,,,10.0,3.0,0.0,30.0,2.8,6.0,5.0,0.0,14.0,,,,,,,,,,,9.7,3.0,1.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,1.0,50.0,0.0,4.0,52.0,,,,,,,,,,,,,4.0,0.0,0.0,40.0,1.0,1.0,48.0,,,,,,,,,,,,,,,,,,,
Kelvin Harmon,Wide Receiver,NC State,ACC,75.0,221.0,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,74.0,6.0,1086.0,14.7,,,,,,48.0,69.0,4.0,1017.0,14.7,,,,,,,,,,,68.0,27.0,5.0,462.0,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,18.0,32.5,117.0,7.15,4.32
Ulysees Gilbert III,Inside Linebacker,Akron,Mid-American,72.0,224.0,1.0,0.0,0.5,47.0,1.0,7.5,85.0,0.0,0.0,2.0,23.0,3.0,1.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,4.0,5.0,5.0,65.0,1.0,9.5,140.0,,,,,,,,,,,,,3.0,6.0,4.0,65.0,1.0,11.5,121.0,,,,,,,,,,,,,,,,,,,
Scott Miller,Wide Receiver,Bowling Green,Mid-American,69.0,174.0,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,76.0,70.0,9.0,1106.0,15.8,4.0,12.0,0.0,16.0,4.0,69.0,63.0,4.0,722.0,11.5,2.0,17.0,0.0,22.0,11.0,17.7,37.0,19.0,0.0,336.0,72.0,74.0,10.0,968.0,13.1,,,,,,,,,,,,,,,,,,,,,,,,,13.0,7.0,0.0,29.0,4.1,,,,,,,,,,4.8,19.0,4.0,0.0,19.0,,,,,,6.3,10.0,3.0,0.0,19.0,,,,,19.0,77.0,24.0,0.0,457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Demarcus Christmas,Defensive Tackle,Florida State,ACC,75.0,294.0,2.0,1.0,0.0,14.0,0.0,3.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,4.0,2.0,1.0,19.0,0.0,4.5,36.0,,,,,,,,,,,,,5.0,0.0,2.0,11.0,0.0,2.5,21.0,0.0,0.0,1.0,,,,,,,,,,,5.08,22.0,25.5,101.0,8.13,5.07
Deshaun Davis,Inside Linebacker,Auburn,SEC,71.0,234.0,2.0,4.0,3.5,57.0,0.0,14.5,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,1.0,1.0,2.5,34.0,0.0,5.5,77.0,,,,,,,,,,,,,3.0,5.0,0.0,34.0,0.0,7.0,63.0,,,,,,,,,,,,,,,25.0,31.0,111.0,,4.38
Rodney Anderson,Running Back,Oklahoma,Big 12,72.0,224.0,,,,,,,,,,,,,,,7.0,7.0,1.0,0.0,7.0,,,,,,,,,,,,,11.0,65.0,3.0,119.0,10.8,46.0,17.0,5.0,281.0,16.5,188.0,58.0,13.0,1161.0,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,0.0,5.0,5.0,,,,,,,,,,9.5,21.0,4.0,0.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,
Donovan Wilson,Safety,Texas A&M,SEC,72.0,199.0,3.0,0.0,2.0,37.0,0.0,4.5,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,15.2,5.0,1.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,37.0,0.0,5.5,59.0,,,,,,,,,,,,,,,18.0,36.0,127.0,,
