name,position,college,conference,height,weight,Y0_defensive_PD,Y0_defensive_QB HUR,Y0_defensive_SACKS,Y0_defensive_SOLO,Y0_defensive_TD,Y0_defensive_TFL,Y0_defensive_TOT,Y0_fumbles_FUM,Y0_fumbles_LOST,Y0_fumbles_REC,Y1_interceptions_AVG,Y1_interceptions_INT,Y1_interceptions_TD,Y1_interceptions_YDS,Y1_puntReturns_AVG,Y1_puntReturns_LONG,Y1_puntReturns_NO,Y1_puntReturns_TD,Y1_puntReturns_YDS,Y0_passing_ATT,Y0_passing_COMPLETIONS,Y0_passing_INT,Y0_passing_PCT,Y0_passing_TD,Y0_passing_YDS,Y0_passing_YPA,Y0_receiving_LONG,Y0_receiving_REC,Y0_receiving_TD,Y0_receiving_YDS,Y0_receiving_YPR,Y0_rushing_CAR,Y0_rushing_LONG,Y0_rushing_TD,Y0_rushing_YDS,Y0_rushing_YPC,Y1_receiving_LONG,Y1_receiving_REC,Y1_receiving_TD,Y1_receiving_YDS,Y1_receiving_YPR,Y1_rushing_CAR,Y1_rushing_LONG,Y1_rushing_TD,Y1_rushing_YDS,Y1_rushing_YPC,Y2_kickReturns_AVG,Y2_kickReturns_LONG,Y2_kickReturns_NO,Y2_kickReturns_TD,Y2_kickReturns_YDS,Y2_receiving_LONG,Y2_receiving_REC,Y2_receiving_TD,Y2_receiving_YDS,Y2_receiving_YPR,Y2_rushing_CAR,Y2_rushing_LONG,Y2_rushing_TD,Y2_rushing_YDS,Y2_rushing_YPC,Y0_kickReturns_AVG,Y0_kickReturns_LONG,Y0_kickReturns_NO,Y0_kickReturns_TD,Y0_kickReturns_YDS,Y1_passing_ATT,Y1_passing_COMPLETIONS,Y1_passing_INT,Y1_passing_PCT,Y1_passing_TD,Y1_passing_YDS,Y1_passing_YPA,Y2_passing_ATT,Y2_passing_COMPLETIONS,Y2_passing_INT,Y2_passing_PCT,Y2_passing_TD,Y2_passing_YDS,Y2_passing_YPA,Y3_receiving_LONG,Y3_receiving_REC,Y3_receiving_TD,Y3_receiving_YDS,Y3_receiving_YPR,Y3_rushing_CAR,Y3_rushing_LONG,Y3_rushing_TD,Y3_rushing_YDS,Y3_rushing_YPC,Y0_interceptions_AVG,Y0_interceptions_INT,Y0_interceptions_TD,Y0_interceptions_YDS,Y0_puntReturns_AVG,Y0_puntReturns_LONG,Y0_puntReturns_NO,Y0_puntReturns_TD,Y0_puntReturns_YDS,Y1_kickReturns_AVG,Y1_kickReturns_LONG,Y1_kickReturns_NO,Y1_kickReturns_TD,Y1_kickReturns_YDS,Y2_puntReturns_AVG,Y2_puntReturns_LONG,Y2_puntReturns_NO,Y2_puntReturns_TD,Y2_puntReturns_YDS,Y2_interceptions_AVG,Y2_interceptions_INT,Y2_interceptions_TD,Y2_interceptions_YDS,Y3_kickReturns_AVG,Y3_kickReturns_LONG,Y3_kickReturns_NO,Y3_kickReturns_TD,Y3_kickReturns_YDS,Y3_puntReturns_AVG,Y3_puntReturns_LONG,Y3_puntReturns_NO,Y3_puntReturns_TD,Y3_puntReturns_YDS,Y0_punting_In 20,Y0_punting_LONG,Y0_punting_NO,Y0_punting_TB,Y0_punting_YDS,Y0_punting_YPP,Y1_punting_In 20,Y1_punting_LONG,Y1_punting_NO,Y1_punting_TB,Y1_punting_YDS,Y1_punting_YPP,Y3_interceptions_AVG,Y3_interceptions_INT,Y3_interceptions_TD,Y3_interceptions_YDS,Y3_passing_ATT,Y3_passing_COMPLETIONS,Y3_passing_INT,Y3_passing_PCT,Y3_passing_TD,Y3_passing_YDS,Y3_passing_YPA,Y0_kicking_FGA,Y0_kicking_FGM,Y0_kicking_LONG,Y0_kicking_PCT,Y0_kicking_PTS,Y0_kicking_XPA,Y0_kicking_XPM,Y1_kicking_FGA,Y1_kicking_FGM,Y1_kicking_LONG,Y1_kicking_PCT,Y1_kicking_PTS,Y1_kicking_XPA,Y1_kicking_XPM,Y2_kicking_FGA,Y2_kicking_FGM,Y2_kicking_LONG,Y2_kicking_PCT,Y2_kicking_PTS,Y2_kicking_XPA,Y2_kicking_XPM,Y3_kicking_FGA,Y3_kicking_FGM,Y3_kicking_LONG,Y3_kicking_PCT,Y3_kicking_PTS,Y3_kicking_XPA,Y3_kicking_XPM,Y1_fumbles_FUM,Y1_fumbles_LOST,Y1_fumbles_REC,Y1_defensive_PD,Y1_defensive_QB HUR,Y1_defensive_SACKS,Y1_defensive_SOLO,Y1_defensive_TD,Y1_defensive_TFL,Y1_defensive_TOT,Y2_punting_In 20,Y2_punting_LONG,Y2_punting_NO,Y2_punting_TB,Y2_punting_YDS,Y2_punting_YPP,Y3_punting_In 20,Y3_punting_LONG,Y3_punting_NO,Y3_punting_TB,Y3_punting_YDS,Y3_punting_YPP,Y2_defensive_PD,Y2_defensive_QB HUR,Y2_defensive_SACKS,Y2_defensive_SOLO,Y2_defensive_TD,Y2_defensive_TFL,Y2_defensive_TOT,Y2_fumbles_FUM,Y2_fumbles_LOST,Y2_fumbles_REC,Y3_fumbles_FUM,Y3_fumbles_LOST,Y3_fumbles_REC,Y3_defensive_PD,Y3_defensive_QB HUR,Y3_defensive_SACKS,Y3_defensive_SOLO,Y3_defensive_TD,Y3_defensive_TFL,Y3_defensive_TOT,forty,bench,vertical,broad_jump,cone,shuttle
Malaki Starks,Safety,Georgia,SEC,73.0,197.0,3.0,0.0,0.0,52.0,0.0,4.0,77.0,,,,15.7,3.0,0.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,9.8,18.0,4.0,0.0,39.0,,,,,,,,,,,21.0,2.0,0.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,0.0,31.0,0.0,0.0,52.0,,,,,,,,,,,,,7.0,0.0,0.0,37.0,0.0,0.5,60.0,,,,,,,,,,,,,,4.5,,33.0,,7.26,4.45
Tyleik Williams,Defensive Tackle,Ohio State,Big Ten,75.0,334.0,1.0,1.0,2.5,16.0,0.0,8.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,5.0,1.0,3.0,20.0,0.0,10.0,54.0,,,,,,,,,,,,,1.0,0.0,1.0,10.0,0.0,2.5,21.0,,,,,,,2.0,2.0,5.0,10.0,0.0,6.5,16.0,,,,,,
Josh Conerly Jr.,Offensive Tackle,Oregon,Big Ten,77.0,311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maxwell Hairston,Cornerback,Kentucky,SEC,71.0,183.0,4.0,0.0,1.0,15.0,1.0,1.0,19.0,,,,26.2,5.0,2.0,131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,1.0,1.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,0.0,53.0,2.0,1.5,66.0,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,4.28,,39.5,129.0,,
Jihaad Campbell,Linebacker,Alabama,SEC,75.0,235.0,2.0,3.0,5.0,55.0,0.0,12.0,119.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,1.0,0.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,3.0,3.0,0.5,34.0,0.0,4.0,66.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,4.52,,,127.0,,
Carson Schwesinger,Linebacker,UCLA,Big Ten,75.0,242.0,3.0,3.0,4.0,90.0,0.0,8.5,136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,2.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,6.0,0.0,2.0,12.0,,,,,,,,,,,,,0.0,1.0,0.0,13.0,0.0,0.5,15.0,,,,,,,,,,,,,,,20.0,39.5,,,
Jayden Higgins,Wide Receiver,Iowa State,Big 12,76.0,214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,87.0,9.0,1183.0,13.6,,,,,,75.0,53.0,6.0,983.0,18.5,,,,,,,,,,,80.0,58.0,10.0,757.0,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,,,,,,,4.47,,39.0,128.0,,
Nick Emmanwori,Safety,South Carolina,SEC,75.0,220.0,2.0,0.0,0.0,57.0,2.0,3.0,88.0,,,,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.8,4.0,2.0,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,0.0,47.0,0.0,0.0,71.0,,,,,,,,,,,,,1.0,2.0,0.0,59.0,0.0,1.0,78.0,0.0,0.0,1.0,,,,,,,,,,,4.38,20.0,43.0,138.0,,
Quinshon Judkins,Running Back,Ohio State,Big Ten,72.0,221.0,,,,,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,21.0,22.0,2.0,161.0,7.3,194.0,86.0,14.0,1060.0,5.5,25.0,22.0,2.0,149.0,6.8,271.0,40.0,15.0,1158.0,4.3,,,,,,25.0,15.0,1.0,132.0,8.8,274.0,61.0,16.0,1567.0,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,,,,,,,,,,,4.48,,38.5,132.0,,
Jonah Savaiinaea,Offensive Guard,Arizona,Big 12,76.0,324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.95,,29.0,106.0,,4.66
TreVeyon Henderson,Running Back,Ohio State,Big Ten,70.0,202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,27.0,1.0,284.0,10.5,144.0,66.0,10.0,1016.0,7.1,65.0,19.0,0.0,229.0,12.1,156.0,75.0,11.0,926.0,5.9,,,,,,31.0,4.0,1.0,28.0,7.0,107.0,41.0,6.0,571.0,5.3,8.4,19.0,8.0,0.0,67.0,,,,,,,,,,,,,,,70.0,27.0,4.0,312.0,11.6,184.0,68.0,15.0,1255.0,6.8,,,,,,,,,,,,,,,,,,,,,,,,19.0,19.0,1.0,0.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,4.43,,38.5,128.0,,
Luther Burden III,Wide Receiver,Missouri,SEC,72.0,206.0,,,,,,,,2.0,1.0,0.0,,,,,8.6,17.0,7.0,0.0,60.0,,,,,,,,44.0,60.0,6.0,666.0,11.1,10.0,61.0,2.0,125.0,12.5,56.0,85.0,9.0,1205.0,14.2,8.0,20.0,0.0,38.0,4.8,,,,,,35.0,43.0,5.0,377.0,8.8,19.0,17.0,3.0,92.0,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,24.0,4.0,1.0,31.0,,,,,,12.6,78.0,12.0,1.0,151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.41,,,,,
Tyler Shough,Quarterback,Louisville,ACC,77.0,219.0,,,,,,,,1.0,1.0,0.0,,,,,,,,,,389.0,244.0,6.0,0.627,23.0,3195.0,8.2,,,,,,42.0,46.0,1.0,19.0,0.5,,,,,,48.0,58.0,2.0,149.0,3.1,,,,,,,,,,,72.0,36.0,4.0,269.0,3.7,,,,,,111.0,67.0,4.0,0.604,7.0,746.0,6.7,177.0,106.0,4.0,0.599,7.0,1304.0,7.4,,,,,,16.0,14.0,2.0,14.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,64.0,3.0,0.696,6.0,872.0,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,4.63,,32.0,117.0,,
T.J. Sanders,Defensive Tackle,South Carolina,SEC,76.0,297.0,1.0,6.0,4.0,29.0,0.0,7.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,4.5,28.0,0.0,9.5,43.0,,,,,,,,,,,,,1.0,2.0,1.0,5.0,0.0,1.0,12.0,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,31.5,112.0,7.7,4.67
Mason Taylor,Tight End,LSU,SEC,77.0,251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,55.0,2.0,546.0,9.9,,,,,,25.0,36.0,1.0,348.0,9.7,,,,,,,,,,,38.0,38.0,3.0,414.0,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alfred Collins,Defensive Tackle,Texas,SEC,78.0,332.0,6.0,1.0,1.0,27.0,0.0,5.5,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,2.0,12.0,0.0,2.0,22.0,,,,,,,,,,,,,0.0,2.0,1.0,7.0,0.0,3.0,16.0,,,,,,,0.0,4.0,2.0,15.0,0.0,5.0,25.0,,,26.0,96.0,,
Donovan Ezeiruaku,Defensive Edge,Boston College,ACC,75.0,248.0,1.0,14.0,13.5,35.0,0.0,18.5,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7.0,1.0,28.0,0.0,5.5,53.0,,,,,,,,,,,,,2.0,4.0,7.5,31.0,0.0,13.5,56.0,,,,,,,0.0,0.0,2.0,13.0,0.0,3.0,19.0,,22.0,35.5,119.0,6.94,4.19
JT Tuimoloau,Defensive Edge,Ohio State,Big Ten,76.0,265.0,3.0,5.0,12.5,35.0,0.0,21.5,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,2.0,1.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,2.0,6.0,5.0,12.0,0.0,7.0,38.0,,,,,,,,,,,,,2.0,4.0,4.0,17.0,1.0,11.0,28.0,0.0,0.0,2.0,,,,1.0,1.0,2.5,8.0,0.0,4.5,17.0,,,,,,
Terrance Ferguson,Tight End,Oregon,Big Ten,77.0,247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,43.0,3.0,591.0,13.7,,,,,,33.0,42.0,6.0,414.0,9.9,,,,,,0.0,0.0,1.0,0.0,0.0,53.0,32.0,5.0,391.0,12.2,,,,,,,,,,,,,,,,,,,,,,,,,15.0,17.0,2.0,141.0,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,1.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,,4.63,,39.0,122.0,,
Will Johnson,Cornerback,Michigan,Big Ten,74.0,194.0,3.0,1.0,0.0,12.0,2.0,1.0,14.0,,,,20.0,4.0,1.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,2.0,2.0,128.0,,,,,,,,,,,,,,,,9.7,3.0,0.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,18.0,1.0,1.0,23.0,,,,,,,,,,,,,5.0,0.0,0.0,22.0,0.0,1.0,23.0,,,,,,,,,,,,,,,,,,,
Aireontae Ersery,Offensive Tackle,Minnesota,Big Ten,78.0,331.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.01,,29.5,111.0,7.81,4.82
Demetrius Knight Jr.,Linebacker,South Carolina,SEC,74.0,235.0,1.0,0.0,2.0,57.0,0.0,8.0,82.0,,,,27.3,3.0,1.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,1.5,42.0,1.0,5.5,89.0,,,,,,,,,,,,,0.0,0.0,0.0,5.0,0.0,0.0,9.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,4.58,22.0,31.5,118.0,7.12,4.25
Elijah Arroyo,Tight End,Miami,ACC,77.0,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,35.0,7.0,590.0,16.9,,,,,,11.0,1.0,0.0,11.0,11.0,,,,,,,,,,,29.0,5.0,0.0,66.0,13.2,,,,,,,,,,,,,,,,,,,,,,,,,29.0,5.0,1.0,86.0,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,,,,,,,,22.0,,,,
Nic Scourton,Defensive Edge,Texas A&M,SEC,75.0,257.0,2.0,4.0,4.0,27.0,0.0,14.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,8.5,33.0,0.0,14.5,49.0,,,,,,,,,,,,,0.0,1.0,2.0,15.0,0.0,2.0,22.0,,,,,,,,,,,,,,,,,,,
Oluwafemi Oladejo,Defensive Edge,UCLA,Big Ten,75.0,259.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,1.0,0.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,15.0,0.0,1.5,23.0,,,,,,,0.0,2.0,0.0,21.0,0.0,2.5,38.0,,20.0,36.5,120.0,,
Benjamin Morrison,Cornerback,Notre Dame,FBS Independents,72.0,193.0,3.0,0.0,0.0,14.0,0.0,0.0,20.0,,,,4.7,3.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,16.2,6.0,1.0,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,0.0,25.0,0.0,3.5,30.0,,,,,,,,,,,,,5.0,0.0,0.0,21.0,1.0,1.0,30.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,
Tre Harris,Wide Receiver,Ole Miss,SEC,74.0,205.0,,,,,,,,2.0,1.0,0.0,,,,,,,,,,,,,,,,,70.0,61.0,7.0,1063.0,17.4,,,,,,56.0,54.0,8.0,985.0,18.2,,,,,,,,,,,64.0,66.0,10.0,954.0,14.5,5.0,8.0,0.0,22.0,4.4,,,,,,,,,,,,,,,,,,,,62.0,40.0,4.0,572.0,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,
Ozzy Trapilo,Offensive Tackle,Boston College,ACC,80.0,316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.21,,,106.0,7.71,4.7
Jack Bech,Wide Receiver,TCU,Big 12,73.0,214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,62.0,9.0,1034.0,16.7,0.0,7.0,0.0,7.0,0.0,34.0,12.0,0.0,146.0,12.2,3.0,7.0,0.0,-3.0,-1.0,18.4,27.0,5.0,0.0,92.0,29.0,16.0,1.0,200.0,12.5,,,,,,,,,,,,,,,,,,,,,,,,,40.0,43.0,3.0,489.0,11.4,,,,,,,,,,17.0,18.0,2.0,0.0,34.0,,,,,,0.8,11.0,4.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,,,,,,,,,,,,19.0,34.5,125.0,6.84,4.21
Mike Green,Defensive Edge,Marshall,Sun Belt,75.0,251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,3.5,21.0,0.0,8.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,2.0,0.0,1.0,4.0,,28.0,,,,
RJ Harvey,Running Back,UCF,Big 12,68.0,205.0,,,,,,,,3.0,1.0,0.0,,,,,,,,,,,,,,,,,75.0,20.0,3.0,267.0,13.4,232.0,80.0,22.0,1577.0,6.8,50.0,19.0,2.0,238.0,12.5,226.0,92.0,16.0,1416.0,6.3,20.0,20.0,1.0,0.0,20.0,29.0,22.0,0.0,215.0,9.8,118.0,61.0,5.0,796.0,6.7,18.0,20.0,3.0,0.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.7,18.0,3.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,0.0,,,,,,,,,,,4.4,16.0,38.0,127.0,,4.34
Trey Amos,Cornerback,Ole Miss,SEC,73.0,195.0,13.0,0.0,0.0,39.0,0.0,3.5,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,3.0,0.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,0.0,6.0,0.0,0.5,12.0,,,,,,,,,,,,,7.0,0.0,0.0,24.0,0.0,1.0,32.0,,,,,,,5.0,0.0,0.0,10.0,0.0,1.5,14.0,4.43,13.0,32.5,126.0,,
