name,position,college,conference,height,weight,forty,bench,vertical,broad_jump,cone,shuttle,age,years_since_first_played,played_at_18,played_at_19,played_at_20,played_at_21,played_at_22,played_at_23,Y0_receiving_REC,Y0_receiving_TD,Y0_receiving_YDS,Y0_receiving_YPR,Y0_rushing_CAR,Y0_rushing_TD,Y0_rushing_YDS,Y0_rushing_YPC,Y1_receiving_REC,Y1_receiving_TD,Y1_receiving_YDS,Y1_receiving_YPR,Y1_rushing_CAR,Y1_rushing_TD,Y1_rushing_YDS,Y1_rushing_YPC,Y2_receiving_REC,Y2_receiving_TD,Y2_receiving_YDS,Y2_receiving_YPR,Y2_rushing_CAR,Y2_rushing_TD,Y2_rushing_YDS,Y2_rushing_YPC,Y3_receiving_REC,Y3_receiving_TD,Y3_receiving_YDS,Y3_receiving_YPR,Y3_rushing_CAR,Y3_rushing_TD,Y3_rushing_YDS,Y3_rushing_YPC,draft_year,Y0_conf_prestige,Y1_conf_prestige,Y2_conf_prestige,Y3_conf_prestige,conference_prestige
Tetairoa McMillan,Wide Receiver,Arizona,Big 12,0.8181818181818182,0.7710843373493976,,,,,,,0.4,3,0,1,1,1,0,0,0.5104241552839683,0.26755852842809363,0.5271349107992044,0.5279503105590062,,,,,0.7798165137614679,0.5,0.779976717112922,0.44910179640718556,0.005813953488372093,0.0,0.01364877161055505,0.32967032967032966,0.34210526315789475,0.5333333333333333,0.4793388429752066,0.75,,,,,,,,,,,,,2025,0.9,0.9,0.9,,0.9
Emeka Egbuka,Wide Receiver,Ohio State,Big Ten,0.5454545454545454,0.5662650602409639,,,,,,,0.4,4,1,1,1,1,0,0,0.4888569374550683,0.33444816053511706,0.3939821886618439,0.3291925465838509,0.023809523809523808,0.0,0.021696252465483234,0.18875,0.3302752293577982,0.2,0.2630966239813737,0.26347305389221554,0.029069767441860465,0.0,0.03366696997270246,0.37362637362637363,0.6491228070175439,0.6666666666666666,0.7885674931129476,0.65,0.07971014492753623,0.18181818181818182,0.07983193277310924,0.18275862068965518,0.09876543209876543,0.0,0.2046659597030753,0.444,,,,,2025,1.0,1.0,1.0,1.0,1.0
Matthew Golden,Wide Receiver,Texas,SEC,0.36363636363636365,0.43373493975903615,0.9256345264211049,,,,,,0.4,3,0,1,1,1,0,0,0.3235082674335011,0.3010033444816053,0.3836066518719197,0.6086956521739131,,,,,0.30275229357798167,0.3,0.1990686845168801,0.1497005988023952,,,,,0.3333333333333333,0.4666666666666667,0.39807162534435264,0.6416666666666667,,,,,,,,,,,,,2025,1.0,0.9,0.9,,1.0
Jayden Higgins,Wide Receiver,Iowa State,Big 12,0.8181818181818182,0.7108433734939759,0.44618256527811456,,0.6451612903225806,0.6,,,0.4,4,1,1,1,1,0,0,0.5319913731128685,0.3010033444816053,0.4683402023229673,0.3975155279503105,,,,,0.44036697247706424,0.3,0.5360884749708964,0.622754491017964,,,,,0.5087719298245614,0.6666666666666666,0.5172176308539945,0.5458333333333333,,,,,,,,,,,,,2025,0.9,0.9,0.15,0.15,0.9
Luther Burden III,Wide Receiver,Missouri,SEC,0.45454545454545453,0.6144578313253012,0.656785666204125,,,,,,0.2,3,1,1,1,0,0,0,0.3378864126527678,0.2006688963210702,0.24483384730668356,0.24223602484472045,0.030612244897959183,0.09523809523809523,0.0670611439842209,0.29375,0.7339449541284404,0.45,0.6653084982537835,0.36526946107784425,0.046511627906976744,0.0,0.04549590536851683,0.36923076923076925,0.37719298245614036,0.3333333333333333,0.25550964187327824,0.3666666666666667,0.13768115942028986,0.2727272727272727,0.08403361344537816,0.1471264367816092,,,,,,,,,2025,1.0,1.0,1.0,,1.0
Tre Harris,Wide Receiver,Ole Miss,SEC,0.6363636363636364,0.6024096385542169,,,,,,,0.6,4,0,1,1,1,1,0,0.34507548526240117,0.23411371237458192,0.41646251837334636,0.6335403726708073,,,,,0.44954128440366975,0.4,0.5372526193247963,0.6047904191616765,,,,,0.5789473684210527,0.6666666666666666,0.6528925619834711,0.6041666666666666,0.036231884057971016,0.0,0.025210084033613446,0.1425287356321839,0.48148148148148145,0.4444444444444444,0.6086956521739131,0.306,,,,,2025,1.0,1.0,0.35,0.35,1.0
Jack Bech,Wide Receiver,TCU,Big 12,0.5454545454545454,0.7108433734939759,,0.5652173913043478,0.3548387096774194,0.5,0.7860502869007471,0.718420990224223,0.4,4,1,1,1,1,0,0,0.35226455787203453,0.3010033444816053,0.40392541141885463,0.5900621118012421,-0.003401360544217687,0.0,0.008875739644970414,0.1375,0.06422018348623854,0.0,0.048894062863795114,0.24550898203592808,0.01744186046511628,0.0,0.00818926296633303,0.24175824175824176,0.14035087719298245,0.06666666666666667,0.13360881542699724,0.5208333333333334,,,,,0.5185185185185185,0.3333333333333333,0.5206786850477201,0.248,,,,,2025,0.9,0.9,1.0,1.0,0.9
Kyle Williams,Wide Receiver,Washington State,Pac-12,0.36363636363636365,0.42168674698795183,0.6886233114961202,,0.4838709677419355,0.3,,,0.4,4,1,1,1,1,0,0,0.4097771387491014,0.46822742474916385,0.4726633426521024,0.6086956521739131,0.027210884353741496,0.0,0.03353057199211045,0.21625,0.5137614678899083,0.3,0.4540162980209546,0.3413173652694611,0.01744186046511628,0.0,0.0018198362147406734,0.1912087912087912,0.3508771929824561,0.3333333333333333,0.36845730027548207,0.5625,0.007246376811594203,0.0,0.01680672268907563,0.22988505747126436,0.5061728395061729,0.2222222222222222,0.6394485683987274,0.306,0.0036231884057971015,0.0,0.01233616037008481,0.0755813953488372,2025,0.9,0.9,0.55,0.55,0.9
Isaac TeSlaa,Wide Receiver,Arkansas,SEC,0.8181818181818182,0.7108433734939759,0.588865194576118,0.4782608695652174,0.6774193548387096,0.6333333333333333,0.7679068718504953,0.9564076771674119,0.6,2,0,0,0,1,1,0,0.10783608914450037,0.1003344481605351,0.19252384932414904,0.7639751552795031,,,,,0.26605504587155965,0.1,0.16821885913853318,0.13173652694610782,0.005813953488372093,0.0,0.01091901728844404,0.26373626373626374,,,,,,,,,,,,,,,,,2025,1.0,1.0,,,1.0
Pat Bryant,Wide Receiver,Illinois,Big Ten,0.6363636363636364,0.5903614457831325,0.10941323343312452,,0.5483870967741935,0.4666666666666667,,,0.4,4,1,1,1,1,0,0,0.28756290438533433,0.33444816053511706,0.37971582557569816,0.7018633540372671,0.013605442176870748,0.0,0.01232741617357002,0.17250000000000001,0.3486238532110092,0.35,0.28987194412107103,0.2934131736526946,,,,,0.2894736842105263,0.13333333333333333,0.30578512396694213,0.5666666666666667,0.007246376811594203,0.0,0.009243697478991597,0.12643678160919541,0.06172839506172839,0.0,0.10604453870625663,0.34600000000000003,,,,,2025,1.0,1.0,1.0,1.0,1.0
