collegeAthleteId,nflAthleteId,collegeId,collegeTeam,collegeConference,nflTeamId,nflTeam,year,overall,round,pick,name,position,height,weight,preDraftRanking,preDraftPositionRanking,preDraftGrade
3917331,103735,245,Texas A&M,SEC,18,New Orleans,2019,48,2,16,Erik McCoy,Center,76,303,35.0,2.0,87.0
3124970,103649,2628,TCU,Big 12,11,Indianapolis,2019,49,2,17,Ben Banogu,Outside Linebacker,76,250,80.0,3.0,75.0
4040980,103530,333,Alabama,SEC,16,Minnesota,2019,50,2,18,Irv Smith Jr.,Tight End,74,242,34.0,3.0,87.0
4047646,103532,145,Ole Miss,SEC,10,Tennessee,2019,51,2,19,A.J. Brown,Wide Receiver,73,226,45.0,5.0,85.0
3127310,103756,264,Washington,Pac-12,4,Cincinnati,2019,52,2,20,Drew Sample,Tight End,77,255,72.0,5.0,77.0
4045163,103596,213,Penn State,Big Ten,21,Philadelphia,2019,53,2,21,Miles Sanders,Running Back,71,211,42.0,2.0,85.0
4240780,103598,96,Kentucky,SEC,34,Houston,2019,54,2,22,Lonnie Johnson Jr.,Cornerback,74,213,55.0,8.0,82.0
3126035,103611,2459,Northern Illinois,Mid-American,34,Houston,2019,55,2,23,Max Scharping,Offensive Tackle,78,327,70.0,7.0,77.0
4035004,103860,61,Georgia,SEC,12,Kansas City,2019,56,2,24,Mecole Hardman,Wide Receiver,70,187,67.0,12.0,78.0
3931397,103574,24,Stanford,Pac-12,21,Philadelphia,2019,57,2,25,JJ Arcega-Whiteside,Wide Receiver,74,225,48.0,6.0,84.0
4042141,103870,2116,UCF,American Athletic,6,Dallas,2019,58,2,26,Trysten Hill,Defensive Tackle,75,308,87.0,9.0,73.0
3121410,103553,194,Ohio State,Big Ten,11,Indianapolis,2019,59,2,27,Parris Campbell,Wide Receiver,72,205,49.0,7.0,84.0
3912028,103728,48,Delaware,CAA,24,Los Angeles,2019,60,2,28,Nasir Adderley,Safety,72,206,37.0,3.0,86.0
4039007,103541,264,Washington,Pac-12,14,Los Angeles,2019,61,2,29,Taylor Rapp,Safety,72,208,43.0,4.0,85.0
3914328,103715,113,Massachusetts,FBS Independents,22,Arizona,2019,62,2,30,Andy Isabella,Wide Receiver,69,188,110.0,15.0,70.0
3917909,103727,258,Virginia,ACC,12,Kansas City,2019,63,2,31,Juan Thornhill,Safety,72,205,60.0,6.0,80.0
4047650,103557,145,Ole Miss,SEC,26,Seattle,2019,64,2,32,DK Metcalf,Wide Receiver,75,228,40.0,4.0,86.0
3915282,103520,103,Boston College,ACC,22,Arizona,2019,65,3,1,Zach Allen,Defensive End,76,281,69.0,8.0,78.0
3932905,103915,2649,Toledo,Mid-American,23,Pittsburgh,2019,66,3,2,Diontae Johnson,Wide Receiver,71,183,137.0,19.0,66.0
559716,103716,239,Baylor,Big 12,25,San Francisco,2019,67,3,3,Jalen Hurd,Wide Receiver,77,226,130.0,18.0,67.0
4034967,103526,57,Florida,SEC,20,New York,2019,68,3,4,Jachai Polite,Defensive End,75,258,109.0,12.0,70.0
3921690,103783,23,San José State,Mountain West,30,Jacksonville,2019,69,3,5,Josh Oliver,Tight End,77,249,102.0,7.0,71.0
4039359,103841,235,Memphis,American Athletic,14,Los Angeles,2019,70,3,6,Darrell Henderson,Running Back,68,208,125.0,8.0,68.0
3915525,103529,194,Ohio State,Big Ten,7,Denver,2019,71,3,7,Dre'Mont Jones,Defensive Tackle,75,281,64.0,7.0,79.0
3116724,103724,152,NC State,ACC,4,Cincinnati,2019,72,3,8,Germaine Pratt,Outside Linebacker,75,240,95.0,6.0,72.0
4035538,103573,66,Iowa State,Big 12,3,Chicago,2019,73,3,9,David Montgomery,Running Back,70,222,79.0,4.0,75.0
4040761,103678,2226,Florida Atlantic,Conference USA,2,Buffalo,2019,74,3,10,Devin Singletary,Running Back,68,203,141.0,9.0,65.0
3917962,103848,245,Texas A&M,SEC,9,Green Bay,2019,75,3,11,Jace Sternberger,Tight End,76,251,71.0,4.0,77.0
3121422,103800,194,Ohio State,Big Ten,28,Washington,2019,76,3,12,Terry McLaurin,Wide Receiver,72,208,57.0,8.0,81.0
3115974,103563,130,Michigan,Big Ten,17,New England,2019,77,3,13,Chase Winovich,Defensive End,75,256,44.0,6.0,85.0
3121541,103565,275,Wisconsin,Big Ten,15,Miami,2019,78,3,14,Michael Deiter,Offensive Guard,77,309,85.0,6.0,73.0
4046536,103842,130,Michigan,Big Ten,14,Los Angeles,2019,79,3,15,David Long,Cornerback,71,196,58.0,9.0,81.0
3138834,103947,252,BYU,FBS Independents,5,Cleveland,2019,80,3,16,Sione Takitaki,Outside Linebacker,73,238,107.0,8.0,71.0
3915297,103738,103,Boston College,ACC,8,Detroit,2019,81,3,17,Will Harris,Safety,73,207,96.0,9.0,72.0
3120070,103730,2429,Charlotte,Conference USA,10,Tennessee,2019,82,3,18,Nate Davis,Offensive Guard,75,316,81.0,4.0,75.0
4046719,103847,127,Michigan State,Big Ten,23,Pittsburgh,2019,83,3,19,Justin Layne,Cornerback,74,192,53.0,6.0,83.0
3121634,103782,2710,Western Illinois,MVFC,12,Kansas City,2019,84,3,20,Khalen Saunders,Defensive Tackle,72,324,83.0,8.0,74.0
3122766,103537,2348,Louisiana Tech,Conference USA,33,Baltimore,2019,85,3,21,Jaylon Ferguson,Defensive End,77,271,63.0,7.0,79.0
3933327,103892,21,San Diego State,Mountain West,34,Houston,2019,86,3,22,Kahale Warring,Tight End,77,252,92.0,6.0,73.0
3925347,103533,333,Alabama,SEC,17,New England,2019,87,3,23,Damien Harris,Running Back,70,216,108.0,6.0,70.0
3926229,103798,254,Utah,Pac-12,26,Seattle,2019,88,3,24,Cody Barton,Outside Linebacker,75,237,97.0,7.0,72.0
3117253,103615,24,Stanford,Pac-12,11,Indianapolis,2019,89,3,25,Bobby Okereke,Outside Linebacker,73,239,94.0,5.0,72.0
4033748,103857,213,Penn State,Big Ten,6,Dallas,2019,90,3,26,Connor McGovern,Offensive Guard,77,308,68.0,2.0,78.0
4411189,104038,2894,Sioux Falls,Northern Sun,24,Los Angeles,2019,91,3,27,Trey Pipkins,Offensive Tackle,78,309,,,
3701582,103785,30,USC,Pac-12,20,New York,2019,92,3,28,Chuma Edoga,Offensive Tackle,76,308,123.0,11.0,68.0
3932423,103864,87,Notre Dame,FBS Independents,33,Baltimore,2019,93,3,29,Miles Boykin,Wide Receiver,76,220,61.0,9.0,80.0
3873935,103733,2,Auburn,SEC,27,Tampa Bay,2019,94,3,30,Jamel Dean,Cornerback,73,206,126.0,16.0,68.0
3123233,103551,295,Old Dominion,Conference USA,19,New York,2019,95,3,31,Oshane Ximines,Defensive End,76,253,74.0,9.0,76.0
3930086,103725,145,Ole Miss,SEC,2,Buffalo,2019,96,3,32,Dawson Knox,Tight End,76,254,118.0,8.0,69.0
3706968,103861,201,Oklahoma,Big 12,14,Los Angeles,2019,97,3,33,Bobby Evans,Offensive Tackle,76,312,114.0,10.0,69.0
559475,104039,93,Murray State,OVC,30,Jacksonville,2019,98,3,34,Quincy Williams,Safety,70,239,,,
3155647,103739,96,Kentucky,SEC,27,Tampa Bay,2019,99,3,35,Mike Edwards,Safety,71,205,88.0,7.0,73.0
559556,103539,277,West Virginia,Big 12,29,Carolina,2019,100,3,36,Will Grier,Quarterback,75,217,124.0,7.0,68.0
3116455,103747,277,West Virginia,Big 12,17,New England,2019,101,3,37,Yodny Cajuste,Offensive Tackle,77,312,135.0,12.0,66.0
4048244,103672,68,Boise State,Mountain West,16,Minnesota,2019,102,3,38,Alexander Mattison,Running Back,71,221,116.0,7.0,69.0
3917940,103546,66,Iowa State,Big 12,22,Arizona,2019,103,4,1,Hakeem Butler,Wide Receiver,77,227,66.0,11.0,78.0
546288,103552,152,NC State,ACC,4,Cincinnati,2019,104,4,2,Ryan Finley,Quarterback,76,213,30.0,4.0,88.0
4034953,103550,57,Florida,SEC,18,New Orleans,2019,105,4,3,Chauncey Gardner-Johnson,Safety,71,210,52.0,5.0,83.0
3916655,103868,2199,Eastern Michigan,Mid-American,13,Las Vegas,2019,106,4,4,Maxx Crosby,Defensive End,77,255,106.0,11.0,71.0
3894856,103856,2294,Iowa,Big Ten,27,Tampa Bay,2019,107,4,5,Anthony Nelson,Defensive End,79,271,101.0,10.0,71.0
4046675,103540,87,Notre Dame,FBS Independents,19,New York,2019,108,4,6,Julian Love,Cornerback,71,195,54.0,7.0,82.0
3929835,103748,127,Michigan State,Big Ten,11,Indianapolis,2019,109,4,7,Khari Willis,Safety,71,213,154.0,15.0,62.0
4035685,103685,254,Utah,Pac-12,25,San Francisco,2019,110,4,8,Mitch Wishnowsky,Punter,74,218,265.0,1.0,45.0
3925358,103898,194,Ohio State,Big Ten,1,Atlanta,2019,111,4,9,Kendall Sheffield,Cornerback,71,193,99.0,14.0,72.0
3931398,103544,24,Stanford,Pac-12,28,Washington,2019,112,4,10,Bryce Love,Running Back,69,200,145.0,10.0,64.0
4038441,103679,197,Oklahoma State,Big 12,33,Baltimore,2019,113,4,11,Justice Hill,Running Back,70,198,98.0,5.0,72.0
3821678,103617,201,Oklahoma,Big 12,16,Minnesota,2019,114,4,12,Dru Samia,Offensive Guard,77,305,77.0,3.0,76.0
3126362,101657,333,Alabama,SEC,29,Carolina,2019,115,4,13,Christian Miller,Outside Linebacker,75,247,149.0,10.0,63.0
4036134,103850,2294,Iowa,Big Ten,10,Tennessee,2019,116,4,14,Amani Hooker,Safety,71,210,91.0,8.0,73.0
3728253,103609,228,Clemson,ACC,8,Detroit,2019,117,4,15,Austin Bryant,Defensive End,76,271,211.0,20.0,54.0
3886633,103622,8,Arkansas,SEC,17,New England,2019,118,4,16,Hjalte Froholdt,Offensive Guard,77,306,209.0,13.0,54.0
3917852,103742,2390,Miami,ACC,5,Cleveland,2019,119,4,17,Sheldrick Redwine,Safety,72,196,132.0,14.0,66.0
3916071,103686,277,West Virginia,Big 12,26,Seattle,2019,120,4,18,Gary Jennings Jr.,Wide Receiver,73,214,173.0,24.0,60.0
4039253,103793,277,West Virginia,Big 12,20,New York,2019,121,4,19,Trevon Wesco,Tight End,76,267,174.0,12.0,60.0
4035072,103644,96,Kentucky,SEC,23,Pittsburgh,2019,122,4,20,Benny Snell Jr.,Running Back,70,224,245.0,20.0,49.0
4037650,103736,201,Oklahoma,Big 12,33,Baltimore,2019,123,4,21,Ben Powers,Offensive Guard,76,307,122.0,7.0,68.0
3136374,103797,154,Wake Forest,ACC,26,Seattle,2019,124,4,22,Phil Haynes,Offensive Guard,76,322,186.0,12.0,58.0
3128815,103651,9,Arizona State,Pac-12,4,Cincinnati,2019,125,4,23,Renell Wren,Defensive Tackle,77,318,155.0,13.0,62.0
4035015,103858,61,Georgia,SEC,3,Chicago,2019,126,4,24,Riley Ridley,Wide Receiver,73,199,65.0,10.0,78.0
3912545,103667,30,USC,Pac-12,33,Baltimore,2019,127,4,25,Iman Marshall,Cornerback,73,207,199.0,24.0,55.0
3916148,103878,235,Memphis,American Athletic,6,Dallas,2019,128,4,26,Tony Pollard,Running Back,72,210,181.0,12.0,59.0
3126182,103620,248,Houston,American Athletic,13,Las Vegas,2019,129,4,27,Isaiah Johnson,Cornerback,74,208,153.0,17.0,62.0
3129310,103729,87,Notre Dame,FBS Independents,24,Los Angeles,2019,130,4,28,Drue Tranquill,Inside Linebacker,74,234,121.0,4.0,68.0
3128263,104040,84,Indiana,Big Ten,28,Washington,2019,131,4,29,Wes Martin,Offensive Guard,75,311,,,
3886834,103999,2483,Oregon,Pac-12,26,Seattle,2019,132,4,30,Ugochukwu Amadi,Safety,69,199,166.0,16.0,61.0
3892775,103564,2,Auburn,SEC,17,New England,2019,133,4,31,Jarrett Stidham,Quarterback,74,218,56.0,5.0,81.0
3127294,103645,264,Washington,Pac-12,14,Los Angeles,2019,134,4,32,Greg Gaines,Defensive Tackle,73,312,143.0,12.0,64.0
4411771,103746,2128,University Of Charleston (WV),Mountain East,1,Atlanta,2019,135,4,33,John Cominsky,Defensive End,77,286,187.0,19.0,58.0
4040622,103853,194,Ohio State,Big Ten,4,Cincinnati,2019,136,4,34,Michael Jordan,Offensive Guard,78,312,84.0,5.0,74.0
3843945,103700,99,LSU,SEC,13,Las Vegas,2019,137,4,35,Foster Moreau,Tight End,76,253,148.0,9.0,64.0
3929648,103843,213,Penn State,Big Ten,21,Philadelphia,2019,138,4,36,Shareef Miller,Defensive End,77,254,127.0,15.0,67.0
3859100,103517,333,Alabama,SEC,22,Arizona,2019,139,5,1,Deionte Thompson,Safety,73,195,115.0,11.0,69.0
3923397,103753,218,Temple,American Athletic,30,Jacksonville,2019,140,5,2,Ryquell Armstead,Running Back,71,220,158.0,11.0,62.0
3929924,103768,130,Michigan,Big Ten,23,Pittsburgh,2019,141,5,3,Zach Gentry,Tight End,80,265,295.0,18.0,40.0
3886816,103707,264,Washington,Pac-12,26,Seattle,2019,142,5,4,Ben Burr-Kirven,Inside Linebacker,72,230,147.0,8.0,64.0
3121538,103642,275,Wisconsin,Big Ten,19,New York,2019,143,5,5,Ryan Connelly,Inside Linebacker,74,242,202.0,11.0,55.0
3912544,103548,30,USC,Pac-12,11,Indianapolis,2019,144,5,6,Marvell Tell III,Safety,74,198,120.0,12.0,68.0
4249087,103811,254,Utah,Pac-12,27,Tampa Bay,2019,145,5,7,Matt Gay,Place Kicker,72,232,328.0,1.0,35.0
3116175,103601,213,Penn State,Big Ten,8,Detroit,2019,146,5,8,Amani Oruwariye,Cornerback,74,205,90.0,13.0,73.0
4034945,103845,57,Florida,SEC,2,Buffalo,2019,147,5,9,Vosean Joseph,Outside Linebacker,74,230,196.0,13.0,56.0
3916903,103904,8,Arkansas,SEC,25,San Francisco,2019,148,5,10,Dre Greenlaw,Outside Linebacker,72,237,213.0,16.0,53.0
3135321,103624,228,Clemson,ACC,13,Las Vegas,2019,149,5,11,Hunter Renfrow,Wide Receiver,70,184,306.0,40.0,39.0
3917340,103816,245,Texas A&M,SEC,9,Green Bay,2019,150,5,12,Kingsley Keke,Defensive Tackle,75,288,169.0,15.0,60.0
3133487,103703,275,Wisconsin,Big Ten,15,Miami,2019,151,5,13,Andrew Van Ginkel,Outside Linebacker,76,241,291.0,25.0,40.0
3123944,103652,221,Pittsburgh,ACC,1,Atlanta,2019,152,5,14,Qadree Ollison,Running Back,73,228,250.0,21.0,48.0
3126364,103597,333,Alabama,SEC,28,Washington,2019,153,5,15,Ross Pierschbacher,Offensive Guard,76,307,172.0,10.0,60.0
3915115,103876,57,Florida,SEC,29,Carolina,2019,154,5,16,Jordan Scarlett,Running Back,71,208,268.0,25.0,45.0
4040983,103543,333,Alabama,SEC,5,Cleveland,2019,155,5,17,Mack Wilson,Inside Linebacker,73,240,129.0,5.0,67.0
3122678,103803,2483,Oregon,Pac-12,7,Denver,2019,156,5,18,Justin Hollins,Outside Linebacker,77,248,111.0,9.0,70.0
3728281,104004,135,Minnesota,Big Ten,20,New York,2019,157,5,19,Blake Cashman,Inside Linebacker,73,237,271.0,17.0,44.0
3917853,103626,2390,Miami,ACC,6,Dallas,2019,158,5,20,Michael Jackson,Cornerback,73,210,239.0,27.0,49.0
3916922,103754,120,Maryland,Big Ten,17,New England,2019,159,5,21,Byron Cowart,Defensive Tackle,75,298,161.0,14.0,61.0
3917316,103902,245,Texas A&M,SEC,33,Baltimore,2019,160,5,22,Daylon Mack,Defensive Tackle,73,336,184.0,16.0,58.0
3929865,103734,251,Texas,Big 12,34,Houston,2019,161,5,23,Charles Omenihu,Defensive End,77,280,131.0,16.0,66.0
3701669,103691,30,USC,Pac-12,16,Minnesota,2019,162,5,24,Cameron Smith,Inside Linebacker,74,238,156.0,9.0,62.0
3931395,103812,24,Stanford,Pac-12,17,New England,2019,163,5,25,Jake Bailey,Punter,73,200,329.0,2.0,35.0
3071353,104041,2627,Tarleton State,Lone Star,11,Indianapolis,2019,164,5,26,E.J. Speed,Inside Linebacker,76,230,,,
4037459,103602,2390,Miami,ACC,6,Dallas,2019,165,5,27,Joe Jackson,Defensive End,76,275,119.0,14.0,68.0
3120590,103813,2449,North Dakota State,MVFC,24,Los Angeles,2019,166,5,28,Easton Stick,Quarterback,73,224,330.0,13.0,35.0
3116144,103610,77,Northwestern,Big Ten,21,Philadelphia,2019,167,5,29,Clayton Thorson,Quarterback,76,222,138.0,9.0,65.0
3915196,103549,61,Georgia,SEC,10,Tennessee,2019,168,5,30,D'Andre Walker,Outside Linebacker,74,251,82.0,4.0,74.0
3917660,103556,275,Wisconsin,Big Ten,14,Los Angeles,2019,169,5,31,David Edwards,Offensive Tackle,78,308,157.0,15.0,62.0
3821683,104042,201,Oklahoma,Big 12,5,Cleveland,2019,170,5,32,Austin Seibert,Place Kicker,69,213,,,
3916945,103862,2,Auburn,SEC,19,New York,2019,171,5,33,Darius Slayton,Wide Receiver,73,190,112.0,16.0,70.0
3886824,103612,264,Washington,Pac-12,1,Atlanta,2019,172,5,34,Jordan Miller,Cornerback,73,186,160.0,18.0,61.0
3116689,104043,153,North Carolina,ACC,28,Washington,2019,173,5,35,Cole Holcomb,Outside Linebacker,73,235,,,
3124537,103717,278,Fresno State,Mountain West,22,Arizona,2019,174,6,1,Keesean Johnson,Wide Receiver,73,201,159.0,23.0,62.0
3921970,103905,2459,Northern Illinois,Mid-American,23,Pittsburgh,2019,175,6,2,Sutton Smith,Outside Linebacker,72,233,321.0,28.0,36.0
4044452,103660,24,Stanford,Pac-12,25,San Francisco,2019,176,6,3,Kaden Smith,Tight End,77,255,165.0,11.0,61.0
3127367,103662,164,Rutgers,Big Ten,18,New Orleans,2019,177,6,4,Saquan Hampton,Safety,73,206,241.0,23.0,49.0
4038524,103586,265,Washington State,Pac-12,30,Jacksonville,2019,178,6,5,Gardner Minshew,Quarterback,73,225,240.0,10.0,49.0
3128707,103763,61,Georgia,SEC,22,Arizona,2019,179,6,6,Lamont Gaillard,Center,75,305,185.0,4.0,58.0
4411836,103786,2687,Washburn,Mid America,19,New York,2019,180,6,7,Corey Ballentine,Cornerback,71,196,105.0,15.0,71.0
3672862,103568,2390,Miami,ACC,2,Buffalo,2019,181,6,8,Jaquan Johnson,Safety,70,191,128.0,13.0,67.0
4035222,103855,245,Texas A&M,SEC,4,Cincinnati,2019,182,6,9,Trayveon Williams,Running Back,68,206,76.0,3.0,76.0
3915777,104044,238,Vanderbilt,SEC,25,San Francisco,2019,183,6,10,Justin Skule,Offensive Tackle,79,317,,,
3139522,103903,295,Old Dominion,Conference USA,8,Detroit,2019,184,6,11,Travis Fulgham,Wide Receiver,75,215,89.0,13.0,73.0
3916676,104045,2649,Toledo,Mid-American,9,Green Bay,2019,185,6,12,Ka'dar Hollman,Cornerback,72,196,,,
3915411,103690,120,Maryland,Big Ten,8,Detroit,2019,186,6,13,Ty Johnson,Running Back,71,210,293.0,28.0,40.0
3128317,104046,38,Colorado,Pac-12,7,Denver,2019,187,6,14,Juwann Winfree,Wide Receiver,75,215,,,
3916074,103886,277,West Virginia,Big 12,10,Tennessee,2019,188,6,15,David Long Jr.,Outside Linebacker,71,227,170.0,12.0,60.0
3910156,104047,2546,Southeast Missouri State,OVC,5,Cleveland,2019,189,6,16,Drew Forbes,Offensive Tackle,77,303,,,
3128685,103821,8,Arkansas,SEC,16,Minnesota,2019,190,6,17,Armon Watts,Defensive Tackle,77,300,242.0,21.0,49.0
3139368,104048,2751,Wyoming,Mountain West,16,Minnesota,2019,191,6,18,Marcus Epps,Safety,72,191,,,
4241451,103554,333,Alabama,SEC,23,Pittsburgh,2019,192,6,19,Isaiah Buggs,Defensive Tackle,75,306,246.0,22.0,48.0
3120502,103771,2210,Elon,CAA,16,Minnesota,2019,193,6,20,Olisaemeka Udoh,Offensive Tackle,78,323,193.0,19.0,56.0
3932449,103641,87,Notre Dame,FBS Independents,9,Green Bay,2019,194,6,21,Dexter Williams,Running Back,71,212,212.0,16.0,54.0
3860287,104006,2117,Central Michigan,Mid-American,34,Houston,2019,195,6,22,Xavier Crawford,Cornerback,71,187,282.0,33.0,41.0
3930021,103592,164,Rutgers,Big Ten,20,New York,2019,196,6,23,Blessuan Austin,Cornerback,73,198,183.0,21.0,58.0
3116172,103637,213,Penn State,Big Ten,33,Baltimore,2019,197,6,24,Trace McSorley,Quarterback,72,202,259.0,11.0,46.0
3048681,104049,258,Virginia,ACC,25,San Francisco,2019,198,6,25,Tim  Harris,Cornerback,73,205,,,
3115469,103946,344,Mississippi State,SEC,11,Indianapolis,2019,199,6,26,Gerri Green,Outside Linebacker,76,252,336.0,29.0,34.0
3914613,103640,248,Houston,American Athletic,24,Los Angeles,2019,200,6,27,Emeke Egbule,Outside Linebacker,74,245,232.0,18.0,50.0
3924364,103758,2579,South Carolina,SEC,12,Kansas City,2019,201,6,28,Rashad Fenton,Cornerback,71,193,252.0,28.0,47.0
3915532,103558,194,Ohio State,Big Ten,15,Miami,2019,202,6,29,Isaiah Prince,Offensive Tackle,79,305,164.0,16.0,61.0
3124964,104050,2433,UL Monroe,Sun Belt,1,Atlanta,2019,203,6,30,Marcus Green,Wide Receiver,68,190,,,
4037457,103666,2390,Miami,ACC,26,Seattle,2019,204,6,31,Travis Homer,Running Back,70,201,255.0,22.0,47.0
3916126,104051,2306,Kansas State,Big 12,3,Chicago,2019,205,6,32,Duke Shelley,Cornerback,69,180,,,
