collegeAthleteId,nflAthleteId,collegeId,collegeTeam,collegeConference,nflTeamId,nflTeam,year,overall,round,pick,name,position,height,weight,preDraftRanking,preDraftPositionRanking,preDraftGrade
4876017,109382,26,UCLA,Big Ten,5,Cleveland,2025,33,2,1,Carson Schwesinger,Linebacker,75.0,242.0,53.0,2.0,84.0
4877706,109245,66,Iowa State,Big 12,34,Houston,2025,34,2,2,Jayden Higgins,Wide Receiver,76.0,214.0,38.0,3.0,87.0
4869523,109207,2579,South Carolina,SEC,26,Seattle,2025,35,2,3,Nick Emmanwori,Safety,75.0,220.0,25.0,1.0,89.0
4685702,109223,194,Ohio State,Big Ten,5,Cleveland,2025,36,2,4,Quinshon Judkins,Running Back,72.0,221.0,50.0,4.0,85.0
4819257,109210,12,Arizona,Big 12,15,Miami,2025,37,2,5,Jonah Savaiinaea,Offensive Guard,76.0,324.0,54.0,3.0,84.0
4432710,109302,194,Ohio State,Big Ten,17,New England,2025,38,2,6,TreVeyon Henderson,Running Back,70.0,202.0,30.0,3.0,88.0
4685278,109204,142,Missouri,SEC,3,Chicago,2025,39,2,7,Luther Burden III,Wide Receiver,72.0,206.0,45.0,6.0,86.0
4360689,107815,97,Louisville,ACC,18,New Orleans,2025,40,2,8,Tyler Shough,Quarterback,77.0,219.0,58.0,4.0,84.0
4684527,109385,2579,South Carolina,SEC,2,Buffalo,2025,41,2,9,T.J. Sanders,Defensive Tackle,76.0,297.0,47.0,7.0,85.0
4808766,109256,99,LSU,SEC,20,New York,2025,42,2,10,Mason Taylor,Tight End,77.0,251.0,41.0,4.0,87.0
4430835,107798,251,Texas,SEC,25,San Francisco,2025,43,2,11,Alfred Collins,Defensive Tackle,78.0,332.0,71.0,10.0,79.0
4683848,109268,103,Boston College,ACC,6,Dallas,2025,44,2,12,Donovan Ezeiruaku,Defensive Edge,75.0,248.0,28.0,7.0,88.0
4566154,109231,194,Ohio State,Big Ten,11,Indianapolis,2025,45,2,13,JT Tuimoloau,Defensive Edge,76.0,265.0,52.0,9.0,84.0
4570037,109308,2483,Oregon,Big Ten,14,Los Angeles,2025,46,2,14,Terrance Ferguson,Tight End,77.0,247.0,69.0,5.0,79.0
4685408,109187,130,Michigan,Big Ten,22,Arizona,2025,47,2,15,Will Johnson,Cornerback,74.0,194.0,10.0,2.0,91.0
4429693,109205,135,Minnesota,Big Ten,34,Houston,2025,48,2,16,Aireontae Ersery,Offensive Tackle,78.0,331.0,46.0,6.0,85.0
4427729,109398,2579,South Carolina,SEC,4,Cincinnati,2025,49,2,17,Demetrius Knight Jr.,Linebacker,74.0,235.0,94.0,3.0,72.0
4678006,109335,2390,Miami,ACC,26,Seattle,2025,50,2,18,Elijah Arroyo,Tight End,77.0,250.0,36.0,3.0,87.0
4833355,109203,245,Texas A&M,SEC,29,Carolina,2025,51,2,19,Nic Scourton,Defensive Edge,75.0,257.0,64.0,11.0,82.0
4876057,109396,26,UCLA,Big Ten,10,Tennessee,2025,52,2,20,Oluwafemi Oladejo,Defensive Edge,75.0,259.0,60.0,10.0,83.0
4816107,109196,87,Notre Dame,FBS Independents,27,Tampa Bay,2025,53,2,21,Benjamin Morrison,Cornerback,72.0,193.0,63.0,7.0,82.0
4873706,108723,152,NC State,ACC,9,Green Bay,2025,54,2,22,Anthony Belton,Offensive Tackle,78.0,336.0,92.0,9.0,73.0
4686612,109212,145,Ole Miss,SEC,24,Los Angeles,2025,55,2,23,Tre Harris,Wide Receiver,74.0,205.0,44.0,5.0,86.0
4432595,109421,103,Boston College,ACC,3,Chicago,2025,56,2,24,Ozzy Trapilo,Offensive Tackle,80.0,316.0,74.0,7.0,78.0
4429035,109260,61,Georgia,SEC,8,Detroit,2025,57,2,25,Tate Ratledge,Offensive Guard,79.0,308.0,72.0,5.0,78.0
4603186,109424,2628,TCU,Big 12,13,Las Vegas,2025,58,2,26,Jack Bech,Wide Receiver,73.0,214.0,57.0,8.0,84.0
4683188,109304,276,Marshall,Sun Belt,33,Baltimore,2025,59,2,27,Mike Green,Defensive Edge,75.0,251.0,20.0,5.0,90.0
4568490,109323,2116,UCF,Big 12,7,Denver,2025,60,2,28,RJ Harvey,Running Back,68.0,205.0,119.0,11.0,67.0
4574689,109297,145,Ole Miss,SEC,28,Washington,2025,61,2,29,Trey Amos,Cornerback,73.0,195.0,37.0,6.0,87.0
4432804,109222,245,Texas A&M,SEC,3,Chicago,2025,62,2,30,Shemar Turner,Defensive Tackle,75.0,290.0,43.0,6.0,86.0
4591008,109341,2633,Tennessee,SEC,12,Kansas City,2025,63,2,31,Omarr Norman-Lott,Defensive Tackle,74.0,291.0,66.0,9.0,80.0
4602197,109309,251,Texas,SEC,21,Philadelphia,2025,64,2,32,Andrew Mukuba,Safety,71.0,186.0,95.0,6.0,72.0
4426542,109420,2649,Toledo,Mid-American,19,New York,2025,65,3,1,Darius Alexander,Defensive Tackle,76.0,305.0,29.0,5.0,88.0
4684432,109276,97,Louisville,ACC,12,Kansas City,2025,66,3,2,Ashton Gillotte,Defensive Edge,75.0,264.0,103.0,17.0,70.0
5083076,109274,189,Bowling Green,Mid-American,5,Cleveland,2025,67,3,3,Harold Fannin Jr.,Tight End,75.0,241.0,93.0,7.0,73.0
4430330,109356,66,Iowa State,Big 12,13,Las Vegas,2025,68,3,4,Darien Porter,Cornerback,75.0,195.0,84.0,9.0,75.0
4613202,109392,265,Washington State,Pac-12,17,New England,2025,69,3,5,Kyle Williams,Wide Receiver,71.0,190.0,68.0,10.0,79.0
5123663,109481,8,Arkansas,SEC,8,Detroit,2025,70,3,6,Isaac TeSlaa,Wide Receiver,76.0,214.0,157.0,17.0,58.0
4429040,109336,251,Texas,SEC,18,New Orleans,2025,71,3,7,Vernon Broughton,Defensive Tackle,77.0,311.0,132.0,15.0,64.0
4432715,109219,8,Arkansas,SEC,2,Buffalo,2025,72,3,8,Landon Jackson,Defensive Edge,78.0,264.0,65.0,12.0,81.0
4685596,109391,52,Florida State,ACC,20,New York,2025,73,3,9,Azareye'h Thomas,Cornerback,74.0,197.0,67.0,8.0,79.0
4600981,109234,356,Illinois,Big Ten,7,Denver,2025,74,3,10,Pat Bryant,Wide Receiver,74.0,204.0,163.0,18.0,57.0
4573188,109461,197,Oklahoma State,Big 12,25,San Francisco,2025,75,3,11,Nick Martin,Linebacker,72.0,221.0,185.0,14.0,53.0
5095865,109206,151,East Carolina,American Athletic,6,Dallas,2025,76,3,12,Shavon Revel Jr.,Cornerback,74.0,194.0,31.0,5.0,88.0
4429166,109303,145,Ole Miss,SEC,29,Carolina,2025,77,3,13,Princely Umanmielen,Defensive Edge,76.0,244.0,89.0,15.0,74.0
4428996,109293,2483,Oregon,Big Ten,22,Arizona,2025,78,3,14,Jordan Burch,Defensive Edge,76.0,279.0,49.0,8.0,85.0
4586312,109328,66,Iowa State,Big 12,34,Houston,2025,79,3,15,Jaylin Noel,Wide Receiver,70.0,194.0,48.0,7.0,85.0
4682909,109508,135,Minnesota,Big Ten,11,Indianapolis,2025,80,3,16,Justin Walley,Cornerback,70.0,190.0,194.0,22.0,51.0
4646773,109314,61,Georgia,SEC,4,Cincinnati,2025,81,3,17,Dylan Fairchild,Offensive Guard,77.0,318.0,118.0,9.0,67.0
4685617,109230,213,Penn State,Big Ten,10,Tennessee,2025,82,3,18,Kevin Winston Jr.,Safety,74.0,215.0,56.0,3.0,84.0
4819231,109226,2294,Iowa,Big Ten,23,Pittsburgh,2025,83,3,19,Kaleb Johnson,Running Back,73.0,224.0,61.0,5.0,83.0
4912847,109390,2306,Kansas State,Big 12,27,Tampa Bay,2025,84,3,20,Jacob Parrish,Cornerback,70.0,191.0,98.0,12.0,71.0
4610705,109370,25,California,ACC,12,Kansas City,2025,85,3,21,Nohl Williams,Cornerback,72.0,199.0,96.0,11.0,72.0
5089178,109434,2483,Oregon,Big Ten,24,Los Angeles,2025,86,3,22,Jamaree Caldwell,Defensive Tackle,74.0,332.0,210.0,26.0,48.0
4431487,108599,2628,TCU,Big 12,9,Green Bay,2025,87,3,23,Savion Williams,Wide Receiver,76.0,222.0,99.0,14.0,71.0
4683347,109407,2655,Tulane,American Athletic,30,Jacksonville,2025,88,3,24,Caleb Ransaw,Cornerback,71.0,197.0,200.0,23.0,50.0
4431463,109249,277,West Virginia,Big 12,30,Jacksonville,2025,89,3,25,Wyatt Milum,Offensive Guard,79.0,313.0,115.0,8.0,68.0
4682983,109247,130,Michigan,Big Ten,14,Los Angeles,2025,90,3,26,Josaiah Stewart,Defensive Edge,73.0,249.0,77.0,13.0,76.0
4685736,109199,99,LSU,SEC,33,Baltimore,2025,91,3,27,Emery Jones Jr.,Offensive Tackle,77.0,315.0,143.0,13.0,61.0
4432734,109250,333,Alabama,SEC,26,Seattle,2025,92,3,28,Jalen Milroe,Quarterback,74.0,217.0,81.0,5.0,75.0
4683813,109306,258,Virginia,ACC,18,New Orleans,2025,93,3,29,Jonas Sanker,Safety,72.0,206.0,83.0,5.0,75.0
4427238,109320,2483,Oregon,Big Ten,5,Cleveland,2025,94,3,30,Dillon Gabriel,Quarterback,71.0,205.0,217.0,10.0,47.0
4599198,109313,61,Georgia,SEC,17,New England,2025,95,3,31,Jared Wilson,Center,75.0,310.0,42.0,1.0,86.0
4431005,109292,87,Notre Dame,FBS Independents,1,Atlanta,2025,96,3,32,Xavier Watts,Safety,72.0,204.0,70.0,4.0,79.0
4594277,109365,30,USC,Big Ten,34,Houston,2025,97,3,33,Jaylin Smith,Cornerback,71.0,187.0,267.0,31.0,39.0
4433889,109450,2641,Texas Tech,Big 12,13,Las Vegas,2025,98,3,34,Caleb Rogers,Offensive Tackle,77.0,312.0,122.0,11.0,66.0
4694505,109330,2729,William & Mary,CAA,13,Las Vegas,2025,99,3,35,Charles Grant,Offensive Tackle,77.0,311.0,85.0,8.0,75.0
4565200,109410,98,Western Kentucky,Conference USA,25,San Francisco,2025,100,3,36,Upton Stout,Cornerback,69.0,181.0,128.0,14.0,65.0
4603189,109422,99,LSU,SEC,7,Denver,2025,101,3,37,Sai'vion Jones,Defensive Edge,77.0,280.0,100.0,16.0,71.0
4565185,109447,120,Maryland,Big Ten,16,Minnesota,2025,102,3,38,Tai Felton,Wide Receiver,73.0,183.0,75.0,12.0,77.0
4431268,109453,57,Florida,SEC,10,Tennessee,2025,103,4,1,Chimere Dike,Wide Receiver,73.0,196.0,173.0,19.0,55.0
4882093,109443,259,Virginia Tech,ACC,30,Jacksonville,2025,104,4,2,Bhayshul Tuten,Running Back,69.0,206.0,131.0,13.0,64.0
4696981,109307,9,Arizona State,Big 12,19,New York,2025,105,4,3,Cam Skattebo,Running Back,70.0,219.0,78.0,6.0,76.0
4428930,110242,25,California,ACC,17,New England,2025,106,4,4,Craig Woodson,Safety,72.0,200.0,176.0,12.0,54.0
4427716,109454,87,Notre Dame,FBS Independents,30,Jacksonville,2025,107,4,5,Jack Kiser,Linebacker,74.0,231.0,164.0,11.0,57.0
4432775,110155,2633,Tennessee,SEC,13,Las Vegas,2025,108,4,6,Dont'e Thornton Jr.,Wide Receiver,77.0,205.0,237.0,26.0,43.0
4831989,109224,96,Kentucky,SEC,2,Buffalo,2025,109,4,7,Deone Walker,Defensive Tackle,79.0,331.0,125.0,14.0,66.0
4429105,109431,61,Georgia,SEC,20,New York,2025,110,4,8,Arian Smith,Wide Receiver,72.0,179.0,257.0,29.0,41.0
4569586,109300,158,Nebraska,Big Ten,21,Philadelphia,2025,111,4,9,Ty Robinson,Defensive Tackle,77.0,288.0,87.0,12.0,74.0
4683215,109278,201,Oklahoma,SEC,18,New Orleans,2025,112,4,10,Danny Stutsman,Linebacker,75.0,233.0,114.0,5.0,68.0
4686308,109298,84,Indiana,Big Ten,25,San Francisco,2025,113,4,11,CJ West,Defensive Tackle,73.0,316.0,195.0,22.0,51.0
4685350,109259,61,Georgia,SEC,29,Carolina,2025,114,4,12,Trevor Etienne,Running Back,69.0,198.0,147.0,14.0,60.0
4429071,109321,194,Ohio State,Big Ten,22,Arizona,2025,115,4,13,Cody Simon,Linebacker,74.0,229.0,120.0,6.0,67.0
4429059,109435,30,USC,Big Ten,34,Houston,2025,116,4,14,Woody Marks,Running Back,70.0,207.0,172.0,16.0,55.0
4710341,109364,2,Auburn,SEC,14,Los Angeles,2025,117,4,15,Jarquez Hunter,Running Back,69.0,204.0,188.0,18.0,52.0
4431194,109265,201,Oklahoma,SEC,1,Atlanta,2025,118,4,16,Billy Bowman Jr.,Safety,70.0,192.0,102.0,7.0,70.0
4431519,109255,228,Clemson,ACC,4,Cincinnati,2025,119,4,17,Barrett Carter,Linebacker,72.0,231.0,155.0,9.0,59.0
4686728,109264,251,Texas,SEC,10,Tennessee,2025,120,4,18,Gunnar Helm,Tight End,77.0,241.0,79.0,6.0,76.0
5085355,109432,2110,Central Arkansas,UAC,27,Tampa Bay,2025,121,4,19,David Walker,Defensive Edge,73.0,263.0,138.0,23.0,62.0
4429110,109353,194,Ohio State,Big Ten,29,Carolina,2025,122,4,20,Lathan Ransom,Safety,72.0,206.0,129.0,10.0,65.0
4431590,109233,194,Ohio State,Big Ten,23,Pittsburgh,2025,123,4,21,Jack Sawyer,Defensive Edge,76.0,260.0,117.0,19.0,67.0
4683643,109388,251,Texas,SEC,9,Green Bay,2025,124,4,22,Barryn Sorrell,Defensive Edge,75.0,256.0,127.0,20.0,65.0
4432333,109227,2579,South Carolina,SEC,24,Los Angeles,2025,125,4,23,Kyle Kennard,Defensive Edge,76.0,254.0,130.0,21.0,64.0
5081397,109312,2633,Tennessee,SEC,5,Cleveland,2025,126,4,24,Dylan Sampson,Running Back,68.0,200.0,80.0,7.0,75.0
4892240,109442,66,Iowa State,Big 12,11,Indianapolis,2025,127,4,25,Jalen Travis,Offensive Tackle,80.0,339.0,160.0,16.0,58.0
4602667,109448,259,Virginia Tech,ACC,28,Washington,2025,128,4,26,Jaylin Lane,Wide Receiver,70.0,191.0,73.0,11.0,78.0
4698244,110001,25,California,ACC,33,Baltimore,2025,129,4,27,Teddye Buchanan,Linebacker,74.0,233.0,269.0,23.0,39.0
4692024,109351,333,Alabama,SEC,20,New York,2025,130,4,28,Malachi Moore,Safety,71.0,196.0,197.0,14.0,50.0
4428350,109273,97,Louisville,ACC,18,New Orleans,2025,131,4,29,Quincy Riley,Cornerback,71.0,194.0,86.0,10.0,74.0
4429970,109994,120,Maryland,Big Ten,3,Chicago,2025,132,4,30,Ruben Hyppolite II,Linebacker,,,,,
5082630,109270,328,Utah State,Mountain West,12,Kansas City,2025,133,4,31,Jalen Royals,Wide Receiver,72.0,205.0,62.0,9.0,83.0
4692048,109430,333,Alabama,SEC,7,Denver,2025,134,4,32,Que Robinson,Defensive Edge,76.0,243.0,133.0,22.0,64.0
4429109,109359,2579,South Carolina,SEC,13,Las Vegas,2025,135,4,33,Tonka Hemingway,Defensive Tackle,75.0,284.0,144.0,16.0,60.0
4883647,109229,24,Stanford,ACC,10,Tennessee,2025,136,4,34,Elic Ayomanor,Wide Receiver,74.0,206.0,106.0,15.0,70.0
4611993,109419,52,Florida State,ACC,17,New England,2025,137,4,35,Joshua Farmer,Defensive Tackle,75.0,305.0,76.0,11.0,76.0
4431466,110135,145,Ole Miss,SEC,25,San Francisco,2025,138,4,36,Jordan Watkins,Wide Receiver,71.0,196.0,211.0,23.0,48.0
4629149,109457,61,Georgia,SEC,16,Minnesota,2025,139,5,1,Tyrion Ingram-Dawkins,Defensive Edge,77.0,276.0,107.0,18.0,69.0
4687513,109452,57,Florida,SEC,29,Carolina,2025,140,5,2,Cam Jackson,Defensive Tackle,78.0,328.0,189.0,21.0,52.0
4769895,109428,2010,Alabama A&M,SWAC,33,Baltimore,2025,141,5,3,Carson Vinson,Offensive Tackle,79.0,314.0,209.0,19.0,49.0
4430838,109436,87,Notre Dame,FBS Independents,26,Seattle,2025,142,5,4,Rylie Mills,Defensive Tackle,77.0,291.0,232.0,28.0,44.0
4837188,109426,120,Maryland,Big Ten,15,Miami,2025,143,5,5,Jordan Phillips,Defensive Tackle,74.0,312.0,222.0,27.0,46.0
4432762,109192,38,Colorado,Big 12,5,Cleveland,2025,144,5,6,Shedeur Sanders,Quarterback,74.0,212.0,35.0,2.0,87.0
4689651,109399,2116,UCF,Big 12,21,Philadelphia,2025,145,5,7,Mac McWilliams,Cornerback,70.0,191.0,262.0,30.0,40.0
4431424,109301,99,LSU,SEC,17,New England,2025,146,5,8,Bradyn Swinson,Defensive Edge,76.0,255.0,82.0,14.0,75.0
4685397,109299,2483,Oregon,Big Ten,25,San Francisco,2025,147,5,9,Jordan James,Running Back,70.0,205.0,109.0,10.0,69.0
4431118,109372,194,Ohio State,Big Ten,14,Los Angeles,2025,148,5,10,Ty Hamilton,Defensive Tackle,75.0,299.0,159.0,18.0,58.0
4685279,109446,251,Texas,SEC,6,Dallas,2025,149,5,12,Jaydon Blue,Running Back,69.0,196.0,181.0,17.0,54.0
4432730,109479,57,Florida,SEC,15,Miami,2025,150,5,13,Jason Marshall Jr.,Cornerback,72.0,194.0,255.0,29.0,41.0
4874509,109437,2306,Kansas State,Big 12,11,Indianapolis,2025,151,5,14,DJ Giddens,Running Back,72.0,212.0,104.0,9.0,70.0
4685400,109433,57,Florida,SEC,6,Dallas,2025,152,5,16,Shemar James,Linebacker,73.0,222.0,208.0,17.0,49.0
4429010,109350,2390,Miami,ACC,4,Cincinnati,2025,153,5,17,Jalen Rivers,Offensive Guard,78.0,319.0,154.0,11.0,59.0
4686362,109384,2509,Purdue,Big Ten,19,New York,2025,154,5,18,Marcus Mbow,Offensive Guard,76.0,303.0,88.0,6.0,74.0
4431664,109413,120,Maryland,Big Ten,15,Miami,2025,155,5,19,Dante Trader Jr.,Safety,71.0,196.0,270.0,18.0,39.0
4602389,109445,2483,Oregon,Big Ten,12,Kansas City,2025,156,5,20,Jeffrey Bassa,Linebacker,73.0,232.0,145.0,8.0,60.0
4690795,109342,2567,SMU,ACC,27,Tampa Bay,2025,157,5,21,Elijah Roberts,Defensive Edge,76.0,285.0,193.0,28.0,51.0
4430870,110131,2,Auburn,SEC,24,Los Angeles,2025,158,5,22,KeAndre Lambert-Smith,Wide Receiver,73.0,190.0,261.0,30.0,40.0
4683059,109668,197,Oklahoma State,Big 12,9,Green Bay,2025,159,5,23,Collin Oliver,Linebacker,74.0,240.0,244.0,20.0,42.0
4693337,109675,2306,Kansas State,Big 12,25,San Francisco,2025,160,5,24,Marques Sigle,Safety,71.0,199.0,187.0,13.0,53.0
4431573,109281,61,Georgia,SEC,21,Philadelphia,2025,161,5,25,Smael Mondon Jr.,Linebacker,74.0,224.0,124.0,7.0,65.0
4700136,109339,2390,Miami,ACC,20,New York,2025,162,5,26,Francisco Mauigoa,Linebacker,74.0,233.0,252.0,21.0,42.0
4683243,109317,87,Notre Dame,FBS Independents,29,Carolina,2025,163,5,27,Mitchell Evans,Tight End,77.0,258.0,97.0,8.0,71.0
4430947,109473,2294,Iowa,Big Ten,23,Pittsburgh,2025,164,5,28,Yahya Black,Defensive Tackle,78.0,336.0,198.0,23.0,50.0
4595342,109411,183,Syracuse,ACC,24,Los Angeles,2025,165,5,29,Oronde Gadsden II,Tight End,77.0,243.0,215.0,15.0,48.0
4597703,109379,36,Colorado State,Mountain West,26,Seattle,2025,166,5,30,Tory Horton,Wide Receiver,75.0,196.0,91.0,13.0,73.0
4876319,109427,16,Sacramento State,Big Sky,10,Tennessee,2025,167,5,31,Jackson Slater,Offensive Guard,75.0,311.0,170.0,12.0,56.0
4567802,109395,103,Boston College,ACC,21,Philadelphia,2025,168,5,32,Drew Kendall,Center,76.0,308.0,161.0,3.0,57.0
4572685,109831,2636,UTSA,American Athletic,3,Chicago,2025,169,5,33,Zah Frazier,Cornerback,75.0,186.0,110.0,13.0,69.0
4596480,109483,194,Ohio State,Big Ten,2,Buffalo,2025,170,5,34,Jordan Hancock,Cornerback,72.0,195.0,191.0,21.0,52.0
4608890,109425,99,LSU,SEC,8,Detroit,2025,171,5,35,Miles Frazier,Offensive Guard,78.0,317.0,90.0,7.0,73.0
4602943,109316,145,Ole Miss,SEC,14,Los Angeles,2025,172,5,36,Chris Paul Jr.,Linebacker,73.0,222.0,112.0,4.0,68.0
4573699,109397,59,Georgia Tech,ACC,2,Buffalo,2025,173,5,37,Jackson Hawes,Tight End,77.0,253.0,126.0,9.0,66.0
4432668,109261,194,Ohio State,Big Ten,22,Arizona,2025,174,5,38,Denzel Burke,Cornerback,71.0,186.0,156.0,18.0,59.0
4691688,109416,333,Alabama,SEC,26,Seattle,2025,175,5,39,Robbie Ouzts,Tight End,75.0,274.0,305.0,20.0,34.0
4692555,109252,2390,Miami,ACC,20,New York,2025,176,5,40,Tyler Baron,Defensive Edge,77.0,258.0,140.0,24.0,61.0
4568703,109305,259,Virginia Tech,ACC,2,Buffalo,2025,177,6,1,Dorian Strong,Cornerback,73.0,185.0,134.0,15.0,63.0
5083656,109401,2711,Western Michigan,Mid-American,33,Baltimore,2025,178,6,2,Bilhal Kone,Cornerback,73.0,190.0,212.0,24.0,48.0
4711533,109237,197,Oklahoma State,Big 12,15,Miami,2025,179,6,3,Ollie Gordon II,Running Back,73.0,226.0,225.0,22.0,46.0
4430896,109311,145,Ole Miss,SEC,13,Las Vegas,2025,180,6,4,JJ Pegues,Defensive Tackle,75.0,309.0,121.0,13.0,67.0
4433971,109377,183,Syracuse,ACC,21,Philadelphia,2025,181,6,5,Kyle McCord,Quarterback,75.0,218.0,165.0,8.0,56.0
4569923,109939,2390,Miami,ACC,17,New England,2025,182,6,6,Andres Borregales,Place Kicker,71.0,170.0,273.0,1.0,38.0
4570469,109812,25,California,ACC,10,Tennessee,2025,183,6,7,Marcus Harris,Cornerback,71.0,189.0,223.0,25.0,46.0
4682652,109387,2305,Kansas,Big 12,18,New Orleans,2025,184,6,8,Devin Neal,Running Back,71.0,213.0,101.0,8.0,70.0
4429955,109386,194,Ohio State,Big Ten,23,Pittsburgh,2025,185,6,9,Will Howard,Quarterback,76.0,236.0,105.0,6.0,70.0
4697745,109950,12,Arizona,Big 12,33,Baltimore,2025,186,6,10,Tyler Loop,Place Kicker,71.0,191.0,308.0,3.0,34.0
4432758,109287,213,Penn State,Big Ten,34,Houston,2025,187,6,11,Jaylen Reed,Safety,72.0,211.0,116.0,9.0,68.0
4429121,109285,130,Michigan,Big Ten,10,Tennessee,2025,188,6,12,Kalel Mullings,Running Back,74.0,226.0,231.0,23.0,45.0
4683423,109540,87,Notre Dame,FBS Independents,11,Indianapolis,2025,189,6,13,Riley Leonard,Quarterback,76.0,216.0,183.0,9.0,54.0
4692033,109449,333,Alabama,SEC,11,Indianapolis,2025,190,6,14,Tim Smith,Defensive Tackle,76.0,302.0,177.0,20.0,54.0
4429000,109476,130,Michigan,Big Ten,21,Philadelphia,2025,191,6,15,Myles Hinton,Offensive Tackle,79.0,323.0,219.0,21.0,47.0
