season,playerId,player,position,team,conference,category,statType,stat
2025,5142800,Cole Mullins,DL,Notre Dame,FBS Independents,defensive,SOLO,2
2025,5142800,Cole Mullins,DL,Notre Dame,FBS Independents,defensive,TD,0
2025,5142800,Cole Mullins,DL,Notre Dame,FBS Independents,defensive,TFL,0.5
2025,5142800,Cole Mullins,DL,Notre Dame,FBS Independents,defensive,TOT,4
2025,5142800,Cole Mullins,DL,Notre Dame,FBS Independents,kickReturns,AVG,11.5
2025,5142800,Cole Mullins,DL,Notre Dame,FBS Independents,kickReturns,LONG,13
2025,5142800,Cole Mullins,DL,Notre Dame,FBS Independents,kickReturns,NO,2
2025,5142800,Cole Mullins,DL,Notre Dame,FBS Independents,kickReturns,TD,0
2025,5142800,Cole Mullins,DL,Notre Dame,FBS Independents,kickReturns,YDS,23
2025,5144960,Teddy Rezac,LB,Notre Dame,FBS Independents,defensive,PD,0
2025,5144960,Teddy Rezac,LB,Notre Dame,FBS Independents,defensive,QB HUR,0
2025,5144960,Teddy Rezac,LB,Notre Dame,FBS Independents,defensive,SACKS,0
2025,5144960,Teddy Rezac,LB,Notre Dame,FBS Independents,defensive,SOLO,2
2025,5144960,Teddy Rezac,LB,Notre Dame,FBS Independents,defensive,TD,0
2025,5144960,Teddy Rezac,LB,Notre Dame,FBS Independents,defensive,TFL,1
2025,5144960,Teddy Rezac,LB,Notre Dame,FBS Independents,defensive,TOT,4
2025,5145122,Bodie Kahoun,LB,Notre Dame,FBS Independents,defensive,PD,0
2025,5145122,Bodie Kahoun,LB,Notre Dame,FBS Independents,defensive,QB HUR,0
2025,5145122,Bodie Kahoun,LB,Notre Dame,FBS Independents,defensive,SACKS,0
2025,5145122,Bodie Kahoun,LB,Notre Dame,FBS Independents,defensive,SOLO,0
2025,5145122,Bodie Kahoun,LB,Notre Dame,FBS Independents,defensive,TD,0
2025,5145122,Bodie Kahoun,LB,Notre Dame,FBS Independents,defensive,TFL,0
2025,5145122,Bodie Kahoun,LB,Notre Dame,FBS Independents,defensive,TOT,1
2025,5146164,Logan Saldate,WR,Notre Dame,FBS Independents,receiving,LONG,2
2025,5146164,Logan Saldate,WR,Notre Dame,FBS Independents,receiving,REC,1
2025,5146164,Logan Saldate,WR,Notre Dame,FBS Independents,receiving,TD,0
2025,5146164,Logan Saldate,WR,Notre Dame,FBS Independents,receiving,YDS,2
2025,5146164,Logan Saldate,WR,Notre Dame,FBS Independents,receiving,YPR,2.0
2025,5146165,Sean Sevillano Jr.,DL,Notre Dame,FBS Independents,defensive,PD,0
2025,5146165,Sean Sevillano Jr.,DL,Notre Dame,FBS Independents,defensive,QB HUR,0
2025,5146165,Sean Sevillano Jr.,DL,Notre Dame,FBS Independents,defensive,SACKS,0
2025,5146165,Sean Sevillano Jr.,DL,Notre Dame,FBS Independents,defensive,SOLO,1
2025,5146165,Sean Sevillano Jr.,DL,Notre Dame,FBS Independents,defensive,TD,0
2025,5146165,Sean Sevillano Jr.,DL,Notre Dame,FBS Independents,defensive,TFL,0
2025,5146165,Sean Sevillano Jr.,DL,Notre Dame,FBS Independents,defensive,TOT,1
2025,5148610,Cree Thomas,CB,Notre Dame,FBS Independents,defensive,PD,1
2025,5148610,Cree Thomas,CB,Notre Dame,FBS Independents,defensive,QB HUR,0
2025,5148610,Cree Thomas,CB,Notre Dame,FBS Independents,defensive,SACKS,0
2025,5148610,Cree Thomas,CB,Notre Dame,FBS Independents,defensive,SOLO,1
2025,5148610,Cree Thomas,CB,Notre Dame,FBS Independents,defensive,TD,0
2025,5148610,Cree Thomas,CB,Notre Dame,FBS Independents,defensive,TFL,0
2025,5148610,Cree Thomas,CB,Notre Dame,FBS Independents,defensive,TOT,1
2025,5148620,Jadon Blair,S,Notre Dame,FBS Independents,defensive,PD,0
2025,5148620,Jadon Blair,S,Notre Dame,FBS Independents,defensive,QB HUR,0
2025,5148620,Jadon Blair,S,Notre Dame,FBS Independents,defensive,SACKS,0
2025,5148620,Jadon Blair,S,Notre Dame,FBS Independents,defensive,SOLO,0
2025,5148620,Jadon Blair,S,Notre Dame,FBS Independents,defensive,TD,0
2025,5148620,Jadon Blair,S,Notre Dame,FBS Independents,defensive,TFL,0
2025,5148620,Jadon Blair,S,Notre Dame,FBS Independents,defensive,TOT,1
2025,5148627,Matty Augustine,OL,Notre Dame,FBS Independents,defensive,PD,0
2025,5148627,Matty Augustine,OL,Notre Dame,FBS Independents,defensive,QB HUR,1
2025,5148627,Matty Augustine,OL,Notre Dame,FBS Independents,defensive,SACKS,0
2025,5148627,Matty Augustine,OL,Notre Dame,FBS Independents,defensive,SOLO,0
2025,5148627,Matty Augustine,OL,Notre Dame,FBS Independents,defensive,TD,0
2025,5148627,Matty Augustine,OL,Notre Dame,FBS Independents,defensive,TFL,0
2025,5148627,Matty Augustine,OL,Notre Dame,FBS Independents,defensive,TOT,0
2025,5150418,KK Smith,WR,Notre Dame,FBS Independents,receiving,LONG,34
2025,5150418,KK Smith,WR,Notre Dame,FBS Independents,receiving,REC,8
2025,5150418,KK Smith,WR,Notre Dame,FBS Independents,receiving,TD,2
2025,5150418,KK Smith,WR,Notre Dame,FBS Independents,receiving,YDS,123
2025,5150418,KK Smith,WR,Notre Dame,FBS Independents,receiving,YPR,15.4
2025,5150422,Marcello Diomede,PK,Notre Dame,FBS Independents,kicking,FGA,0
2025,5150422,Marcello Diomede,PK,Notre Dame,FBS Independents,kicking,FGM,0
2025,5150422,Marcello Diomede,PK,Notre Dame,FBS Independents,kicking,LONG,0
2025,5150422,Marcello Diomede,PK,Notre Dame,FBS Independents,kicking,PCT,0
2025,5150422,Marcello Diomede,PK,Notre Dame,FBS Independents,kicking,PTS,2
2025,5150422,Marcello Diomede,PK,Notre Dame,FBS Independents,kicking,XPA,3
2025,5150422,Marcello Diomede,PK,Notre Dame,FBS Independents,kicking,XPM,2
2025,5150424,Jordan Faison,WR,Notre Dame,FBS Independents,fumbles,FUM,3
2025,5150424,Jordan Faison,WR,Notre Dame,FBS Independents,fumbles,LOST,0
2025,5150424,Jordan Faison,WR,Notre Dame,FBS Independents,fumbles,REC,0
2025,5150424,Jordan Faison,WR,Notre Dame,FBS Independents,passing,ATT,1
2025,5150424,Jordan Faison,WR,Notre Dame,FBS Independents,passing,COMPLETIONS,1
2025,5150424,Jordan Faison,WR,Notre Dame,FBS Independents,passing,INT,0
2025,5150424,Jordan Faison,WR,Notre Dame,FBS Independents,passing,PCT,1.000
2025,5150424,Jordan Faison,WR,Notre Dame,FBS Independents,passing,TD,0
2025,5150424,Jordan Faison,WR,Notre Dame,FBS Independents,passing,YDS,40
2025,5150424,Jordan Faison,WR,Notre Dame,FBS Independents,passing,YPA,40.0
2025,5150424,Jordan Faison,WR,Notre Dame,FBS Independents,puntReturns,AVG,10.2
2025,5150424,Jordan Faison,WR,Notre Dame,FBS Independents,puntReturns,LONG,23
2025,5150424,Jordan Faison,WR,Notre Dame,FBS Independents,puntReturns,NO,15
2025,5150424,Jordan Faison,WR,Notre Dame,FBS Independents,puntReturns,TD,0
2025,5150424,Jordan Faison,WR,Notre Dame,FBS Independents,puntReturns,YDS,153
2025,5150424,Jordan Faison,WR,Notre Dame,FBS Independents,receiving,LONG,54
2025,5150424,Jordan Faison,WR,Notre Dame,FBS Independents,receiving,REC,49
2025,5150424,Jordan Faison,WR,Notre Dame,FBS Independents,receiving,TD,4
2025,5150424,Jordan Faison,WR,Notre Dame,FBS Independents,receiving,YDS,640
2025,5150424,Jordan Faison,WR,Notre Dame,FBS Independents,receiving,YPR,13.1
2025,5150424,Jordan Faison,WR,Notre Dame,FBS Independents,rushing,CAR,1
2025,5150424,Jordan Faison,WR,Notre Dame,FBS Independents,rushing,LONG,0
2025,5150424,Jordan Faison,WR,Notre Dame,FBS Independents,rushing,TD,0
2025,5150424,Jordan Faison,WR,Notre Dame,FBS Independents,rushing,YDS,-8
2025,5150424,Jordan Faison,WR,Notre Dame,FBS Independents,rushing,YPC,-8.0
2025,5164349,Jerome Bettis Jr.,WR,Notre Dame,FBS Independents,receiving,LONG,6
2025,5164349,Jerome Bettis Jr.,WR,Notre Dame,FBS Independents,receiving,REC,1
2025,5164349,Jerome Bettis Jr.,WR,Notre Dame,FBS Independents,receiving,TD,0
2025,5164349,Jerome Bettis Jr.,WR,Notre Dame,FBS Independents,receiving,YDS,6
2025,5164349,Jerome Bettis Jr.,WR,Notre Dame,FBS Independents,receiving,YPR,6.0
2025,5167182,Koo Kia,LB,Notre Dame,FBS Independents,defensive,PD,0
2025,5167182,Koo Kia,LB,Notre Dame,FBS Independents,defensive,QB HUR,0
2025,5167182,Koo Kia,LB,Notre Dame,FBS Independents,defensive,SACKS,0
2025,5167182,Koo Kia,LB,Notre Dame,FBS Independents,defensive,SOLO,1
2025,5167182,Koo Kia,LB,Notre Dame,FBS Independents,defensive,TD,0
2025,5167182,Koo Kia,LB,Notre Dame,FBS Independents,defensive,TFL,0
2025,5167182,Koo Kia,LB,Notre Dame,FBS Independents,defensive,TOT,1
2025,5167183,Ethan Long,S,Notre Dame,FBS Independents,defensive,PD,0
2025,5167183,Ethan Long,S,Notre Dame,FBS Independents,defensive,QB HUR,0
2025,5167183,Ethan Long,S,Notre Dame,FBS Independents,defensive,SACKS,0
2025,5167183,Ethan Long,S,Notre Dame,FBS Independents,defensive,SOLO,2
2025,5167183,Ethan Long,S,Notre Dame,FBS Independents,defensive,TD,0
2025,5167183,Ethan Long,S,Notre Dame,FBS Independents,defensive,TFL,0
2025,5167183,Ethan Long,S,Notre Dame,FBS Independents,defensive,TOT,3
2025,5167183,Ethan Long,S,Notre Dame,FBS Independents,interceptions,AVG,9.0
2025,5167183,Ethan Long,S,Notre Dame,FBS Independents,interceptions,INT,1
2025,5167183,Ethan Long,S,Notre Dame,FBS Independents,interceptions,TD,0
2025,5167183,Ethan Long,S,Notre Dame,FBS Independents,interceptions,YDS,9
2025,5189515,Nolan James Jr.,RB,Notre Dame,FBS Independents,kickReturns,AVG,19.0
2025,5189515,Nolan James Jr.,RB,Notre Dame,FBS Independents,kickReturns,LONG,19
2025,5189515,Nolan James Jr.,RB,Notre Dame,FBS Independents,kickReturns,NO,1
2025,5189515,Nolan James Jr.,RB,Notre Dame,FBS Independents,kickReturns,TD,0
2025,5189515,Nolan James Jr.,RB,Notre Dame,FBS Independents,kickReturns,YDS,19
2025,5189515,Nolan James Jr.,RB,Notre Dame,FBS Independents,rushing,CAR,14
2025,5189515,Nolan James Jr.,RB,Notre Dame,FBS Independents,rushing,LONG,15
2025,5189515,Nolan James Jr.,RB,Notre Dame,FBS Independents,rushing,TD,0
2025,5189515,Nolan James Jr.,RB,Notre Dame,FBS Independents,rushing,YDS,37
2025,5189515,Nolan James Jr.,RB,Notre Dame,FBS Independents,rushing,YPC,2.6
2025,5198104,Elijah Burress,WR,Notre Dame,FBS Independents,receiving,LONG,12
2025,5198104,Elijah Burress,WR,Notre Dame,FBS Independents,receiving,REC,3
2025,5198104,Elijah Burress,WR,Notre Dame,FBS Independents,receiving,TD,0
2025,5198104,Elijah Burress,WR,Notre Dame,FBS Independents,receiving,YDS,21
2025,5198104,Elijah Burress,WR,Notre Dame,FBS Independents,receiving,YPR,7.0
2025,5212980,Gordy Sulfsted,DL,Notre Dame,FBS Independents,defensive,PD,0
2025,5212980,Gordy Sulfsted,DL,Notre Dame,FBS Independents,defensive,QB HUR,0
2025,5212980,Gordy Sulfsted,DL,Notre Dame,FBS Independents,defensive,SACKS,0
2025,5212980,Gordy Sulfsted,DL,Notre Dame,FBS Independents,defensive,SOLO,1
2025,5212980,Gordy Sulfsted,DL,Notre Dame,FBS Independents,defensive,TD,0
2025,5212980,Gordy Sulfsted,DL,Notre Dame,FBS Independents,defensive,TFL,0
2025,5212980,Gordy Sulfsted,DL,Notre Dame,FBS Independents,defensive,TOT,1
2025,5216792,Erik Schmidt,PK,Notre Dame,FBS Independents,defensive,PD,0
2025,5216792,Erik Schmidt,PK,Notre Dame,FBS Independents,defensive,QB HUR,0
2025,5216792,Erik Schmidt,PK,Notre Dame,FBS Independents,defensive,SACKS,0
2025,5216792,Erik Schmidt,PK,Notre Dame,FBS Independents,defensive,SOLO,1
2025,5216792,Erik Schmidt,PK,Notre Dame,FBS Independents,defensive,TD,0
2025,5216792,Erik Schmidt,PK,Notre Dame,FBS Independents,defensive,TFL,0
2025,5216792,Erik Schmidt,PK,Notre Dame,FBS Independents,defensive,TOT,1
2025,5216792,Erik Schmidt,PK,Notre Dame,FBS Independents,kicking,FGA,3
2025,5216792,Erik Schmidt,PK,Notre Dame,FBS Independents,kicking,FGM,0
2025,5216792,Erik Schmidt,PK,Notre Dame,FBS Independents,kicking,LONG,0
2025,5216792,Erik Schmidt,PK,Notre Dame,FBS Independents,kicking,PCT,0.000
2025,5216792,Erik Schmidt,PK,Notre Dame,FBS Independents,kicking,PTS,40
2025,5216792,Erik Schmidt,PK,Notre Dame,FBS Independents,kicking,XPA,41
2025,5216792,Erik Schmidt,PK,Notre Dame,FBS Independents,kicking,XPM,40
2025,5218505,James Rendell,P,Notre Dame,FBS Independents,punting,In 20,13
2025,5218505,James Rendell,P,Notre Dame,FBS Independents,punting,LONG,55
2025,5218505,James Rendell,P,Notre Dame,FBS Independents,punting,NO,25
2025,5218505,James Rendell,P,Notre Dame,FBS Independents,punting,TB,1
2025,5218505,James Rendell,P,Notre Dame,FBS Independents,punting,YDS,1114
2025,5218505,James Rendell,P,Notre Dame,FBS Independents,punting,YPP,44.6
2025,5218506,Tae Johnson,S,Notre Dame,FBS Independents,defensive,PD,3
2025,5218506,Tae Johnson,S,Notre Dame,FBS Independents,defensive,QB HUR,0
2025,5218506,Tae Johnson,S,Notre Dame,FBS Independents,defensive,SACKS,0
2025,5218506,Tae Johnson,S,Notre Dame,FBS Independents,defensive,SOLO,35
2025,5218506,Tae Johnson,S,Notre Dame,FBS Independents,defensive,TD,2
2025,5218506,Tae Johnson,S,Notre Dame,FBS Independents,defensive,TFL,0.5
2025,5218506,Tae Johnson,S,Notre Dame,FBS Independents,defensive,TOT,48
2025,5218506,Tae Johnson,S,Notre Dame,FBS Independents,interceptions,AVG,18.3
2025,5218506,Tae Johnson,S,Notre Dame,FBS Independents,interceptions,INT,4
2025,5218506,Tae Johnson,S,Notre Dame,FBS Independents,interceptions,TD,1
2025,5218506,Tae Johnson,S,Notre Dame,FBS Independents,interceptions,YDS,73
2025,5218506,Tae Johnson,S,Notre Dame,FBS Independents,puntReturns,AVG,20.0
2025,5218506,Tae Johnson,S,Notre Dame,FBS Independents,puntReturns,LONG,20
2025,5218506,Tae Johnson,S,Notre Dame,FBS Independents,puntReturns,NO,1
2025,5218506,Tae Johnson,S,Notre Dame,FBS Independents,puntReturns,TD,1
2025,5218506,Tae Johnson,S,Notre Dame,FBS Independents,puntReturns,YDS,20
2025,5218507,Matt Jeffery,WR,Notre Dame,FBS Independents,defensive,PD,0
2025,5218507,Matt Jeffery,WR,Notre Dame,FBS Independents,defensive,QB HUR,0
2025,5218507,Matt Jeffery,WR,Notre Dame,FBS Independents,defensive,SACKS,0
2025,5218507,Matt Jeffery,WR,Notre Dame,FBS Independents,defensive,SOLO,0
2025,5218507,Matt Jeffery,WR,Notre Dame,FBS Independents,defensive,TD,0
2025,5218507,Matt Jeffery,WR,Notre Dame,FBS Independents,defensive,TFL,0
2025,5218507,Matt Jeffery,WR,Notre Dame,FBS Independents,defensive,TOT,1
2025,5218507,Matt Jeffery,WR,Notre Dame,FBS Independents,kickReturns,AVG,0.0
2025,5218507,Matt Jeffery,WR,Notre Dame,FBS Independents,kickReturns,LONG,0
2025,5218507,Matt Jeffery,WR,Notre Dame,FBS Independents,kickReturns,NO,1
2025,5218507,Matt Jeffery,WR,Notre Dame,FBS Independents,kickReturns,TD,0
2025,5218507,Matt Jeffery,WR,Notre Dame,FBS Independents,kickReturns,YDS,0
2025,5218507,Matt Jeffery,WR,Notre Dame,FBS Independents,receiving,LONG,37
2025,5218507,Matt Jeffery,WR,Notre Dame,FBS Independents,receiving,REC,1
2025,5218507,Matt Jeffery,WR,Notre Dame,FBS Independents,receiving,TD,0
2025,5218507,Matt Jeffery,WR,Notre Dame,FBS Independents,receiving,YDS,37
2025,5218507,Matt Jeffery,WR,Notre Dame,FBS Independents,receiving,YPR,37.0
2025,5218514,Jack Larsen,TE,Notre Dame,FBS Independents,receiving,LONG,24
2025,5218514,Jack Larsen,TE,Notre Dame,FBS Independents,receiving,REC,3
2025,5218514,Jack Larsen,TE,Notre Dame,FBS Independents,receiving,TD,0
2025,5218514,Jack Larsen,TE,Notre Dame,FBS Independents,receiving,YDS,30
2025,5218514,Jack Larsen,TE,Notre Dame,FBS Independents,receiving,YPR,10.0
2025,5218516,Joseph Vinci,LS,Notre Dame,FBS Independents,defensive,PD,0
2025,5218516,Joseph Vinci,LS,Notre Dame,FBS Independents,defensive,QB HUR,0
2025,5218516,Joseph Vinci,LS,Notre Dame,FBS Independents,defensive,SACKS,0
2025,5218516,Joseph Vinci,LS,Notre Dame,FBS Independents,defensive,SOLO,2
2025,5218516,Joseph Vinci,LS,Notre Dame,FBS Independents,defensive,TD,0
2025,5218516,Joseph Vinci,LS,Notre Dame,FBS Independents,defensive,TFL,0
2025,5218516,Joseph Vinci,LS,Notre Dame,FBS Independents,defensive,TOT,2
